id,id_encounter,id_item,flags_2,unk_1,flags_1,id_parent
10370,193,70992,255,2,3,193
10371,193,70993,255,2,3,193
10372,193,71003,255,2,3,193
10373,193,71004,255,2,3,193
10374,193,71005,255,2,3,193
10375,193,71774,255,2,12,193
10376,193,71006,255,2,3,193
10377,193,71775,255,2,3,193
10378,193,71007,255,2,3,193
10379,193,71776,255,2,3,193
10380,193,71777,255,2,12,193
10381,193,71009,255,2,3,193
10382,193,71778,255,2,12,193
10383,193,71010,255,2,3,193
10384,193,71779,255,2,3,193
10385,193,71011,255,2,3,193
10386,193,71012,255,2,3,193
10387,193,71780,255,2,3,193
10388,193,71781,255,2,12,193
10389,193,71782,255,2,3,193
10390,193,71783,255,2,12,193
10391,193,71784,255,2,12,193
10392,193,71785,255,2,3,193
10393,193,71786,255,2,12,193
10394,193,71787,255,2,3,193
10395,193,69237,255,0,255,193
10396,193,71414,255,2,12,193
10397,193,71415,255,2,12,193
10398,193,71416,255,2,12,193
10399,193,71417,255,2,12,193
10400,193,71418,255,2,12,193
10401,193,71419,255,2,12,193
10402,193,71420,255,2,12,193
10403,193,71421,255,2,12,193
10404,193,71422,255,2,12,193
10405,193,71423,255,2,12,193
10406,194,71617,255,2,12,194
10407,194,71427,255,2,12,194
10408,194,71428,255,2,12,194
10409,194,71429,255,2,12,194
10410,194,71686,255,2,12,194
10411,194,71430,255,2,12,194
10412,194,71431,255,2,12,194
10413,194,71432,255,2,12,194
10414,194,70985,255,2,3,194
10415,194,71433,255,2,12,194
10416,194,70986,255,2,3,194
10417,194,71434,255,2,12,194
10418,194,70987,255,2,3,194
10419,194,71435,255,2,12,194
10420,194,70988,255,2,3,194
10421,194,71436,255,2,12,194
10422,194,71437,255,2,12,194
10423,194,70989,255,2,3,194
10424,194,70733,255,2,3,194
10425,194,71438,255,2,12,194
10426,194,70734,255,2,3,194
10427,194,70990,255,2,3,194
10428,194,71439,255,2,12,194
10429,194,70735,255,2,3,194
10430,194,70736,255,2,3,194
10431,194,70737,255,2,3,194
10432,194,70738,255,2,3,194
10433,194,70739,255,2,3,194
10434,194,69149,255,2,12,194
10435,194,71774,255,2,12,194
10436,194,71775,255,2,3,194
10437,194,71776,255,2,3,194
10438,194,71777,255,2,12,194
10439,194,71778,255,2,12,194
10440,194,71779,255,2,3,194
10441,194,71780,255,2,3,194
10442,194,71781,255,2,12,194
10443,194,71782,255,2,3,194
10444,194,71783,255,2,12,194
10445,194,71784,255,2,12,194
10446,194,71785,255,2,3,194
10447,194,71786,255,2,12,194
10448,194,71787,255,2,3,194
10449,194,69237,255,0,255,194
10450,194,68983,255,2,3,194
10451,194,71672,255,2,12,194
10452,194,71679,255,2,12,194
10453,195,71617,255,2,12,195
10454,195,70913,255,2,3,195
10455,195,71685,255,2,12,195
10456,195,71440,255,2,12,195
10457,195,71441,255,2,12,195
10458,195,71442,255,2,12,195
10459,195,71443,255,2,12,195
10460,195,71444,255,2,12,195
10461,195,71445,255,2,12,195
10462,195,71446,255,2,12,195
10463,195,71447,255,2,12,195
10464,195,71448,255,2,12,195
10465,195,71449,255,2,12,195
10466,195,71450,255,2,12,195
10467,195,71451,255,2,12,195
10468,195,71452,255,2,12,195
10469,195,71453,255,2,12,195
10470,195,71774,255,2,12,195
10471,195,71775,255,2,3,195
10472,195,71776,255,2,3,195
10473,195,71777,255,2,12,195
10474,195,71778,255,2,12,195
10475,195,71779,255,2,3,195
10476,195,71780,255,2,3,195
10477,195,71013,255,2,3,195
10478,195,71781,255,2,12,195
10479,195,71014,255,2,3,195
10480,195,71782,255,2,3,195
10481,195,71783,255,2,12,195
10482,195,71784,255,2,12,195
10483,195,71785,255,2,3,195
10484,195,71018,255,2,3,195
10485,195,71786,255,2,12,195
10486,195,71019,255,2,3,195
10487,195,71787,255,2,3,195
10488,195,71020,255,2,3,195
10489,195,71021,255,2,3,195
10490,195,71022,255,2,3,195
10491,195,71023,255,2,3,195
10492,195,71024,255,2,3,195
10493,195,71025,255,2,3,195
10494,195,71026,255,2,3,195
10495,195,71027,255,2,3,195
10496,195,71028,255,2,3,195
10497,195,69237,255,0,255,195
10498,195,71671,255,2,12,195
10499,195,71678,255,2,12,195
10500,196,71617,255,2,12,196
10501,196,71683,255,2,12,196
10502,196,70915,255,2,3,196
10503,196,70916,255,2,3,196
10504,196,70917,255,2,3,196
10505,196,71312,255,2,3,196
10506,196,71314,255,2,3,196
10507,196,69139,255,2,12,196
10508,196,71315,255,2,3,196
10509,196,71323,255,2,3,196
10510,196,71774,255,2,12,196
10511,196,71454,255,2,12,196
10512,196,71775,255,2,3,196
10513,196,71455,255,2,12,196
10514,196,71776,255,2,3,196
10515,196,71456,255,2,12,196
10516,196,71777,255,2,12,196
10517,196,71457,255,2,12,196
10518,196,71778,255,2,12,196
10519,196,71458,255,2,12,196
10520,196,71459,255,2,12,196
10521,196,71779,255,2,3,196
10522,196,71460,255,2,12,196
10523,196,71780,255,2,3,196
10524,196,71461,255,2,12,196
10525,196,71781,255,2,12,196
10526,196,71462,255,2,12,196
10527,196,71782,255,2,3,196
10528,196,71463,255,2,12,196
10529,196,71783,255,2,12,196
10530,196,71464,255,2,12,196
10531,196,71784,255,2,12,196
10532,196,71465,255,2,12,196
10533,196,71785,255,2,3,196
10534,196,71786,255,2,12,196
10535,196,71787,255,2,3,196
10536,196,71340,255,2,3,196
10537,196,71341,255,2,3,196
10538,196,71342,255,2,3,196
10539,196,71343,255,2,3,196
10540,196,71345,255,2,3,196
10541,196,69237,255,0,255,196
10542,196,71669,255,2,12,196
10543,196,68982,255,2,3,196
10544,196,71676,255,2,12,196
10545,197,71680,255,2,12,197
10546,197,71681,255,2,3,197
10547,197,71617,255,2,12,197
10548,197,71687,255,2,12,197
10549,197,71688,255,2,3,197
10550,197,70920,255,2,3,197
10551,197,69897,255,2,3,197
10552,197,71313,255,2,3,197
10553,197,71774,255,2,12,197
10554,197,71775,255,2,3,197
10555,197,71776,255,2,3,197
10556,197,71777,255,2,12,197
10557,197,71778,255,2,12,197
10558,197,71779,255,2,3,197
10559,197,71780,255,2,3,197
10560,197,71781,255,2,12,197
10561,197,71782,255,2,3,197
10562,197,71783,255,2,12,197
10563,197,71784,255,2,12,197
10564,197,71785,255,2,3,197
10565,197,71466,255,2,12,197
10566,197,71786,255,2,12,197
10567,197,71467,255,2,12,197
10568,197,71787,255,2,3,197
10569,197,71468,255,2,12,197
10570,197,71469,255,2,12,197
10571,197,71470,255,2,12,197
10572,197,71471,255,2,12,197
10573,197,71344,255,2,3,197
10574,197,71472,255,2,12,197
10575,197,71473,255,2,12,197
10576,197,71346,255,2,3,197
10577,197,71474,255,2,12,197
10578,197,71347,255,2,3,197
10579,197,71475,255,2,12,197
10580,197,71348,255,2,3,197
10581,197,71349,255,2,3,197
10582,197,69237,255,0,255,197
10583,197,71350,255,2,3,197
10584,197,69111,255,2,12,197
10585,197,71351,255,2,3,197
10586,197,69112,255,2,12,197
10587,197,71673,255,2,12,197
10588,197,71674,255,2,3,197
10589,197,68926,255,2,3,197
10590,197,68927,255,2,3,197
10591,198,71616,255,2,12,198
10592,198,71617,255,2,12,198
10593,198,71682,255,2,3,198
10594,198,68994,255,2,3,198
10595,198,68995,255,2,3,198
10596,198,70723,255,2,12,198
10597,198,71684,255,2,12,198
10598,198,70921,255,2,3,198
10599,198,71774,255,2,12,198
10600,198,69150,255,2,12,198
10601,198,71775,255,2,3,198
10602,198,71776,255,2,3,198
10603,198,71777,255,2,12,198
10604,198,71778,255,2,12,198
10605,198,71779,255,2,3,198
10606,198,71780,255,2,3,198
10607,198,71781,255,2,12,198
10608,198,71782,255,2,3,198
10609,198,71783,255,2,12,198
10610,198,69224,255,2,15,198
10611,198,71784,255,2,12,198
10612,198,71785,255,2,3,198
10613,198,71786,255,2,12,198
10614,198,71787,255,2,3,198
10615,198,69167,255,2,12,198
10616,198,71668,255,2,3,198
10617,198,71797,255,2,12,198
10618,198,69237,255,0,255,198
10619,198,71798,255,2,3,198
10620,198,69110,255,2,12,198
10621,198,71670,255,2,12,198
10622,198,71352,255,2,3,198
10623,198,71353,255,2,3,198
10624,198,71610,255,2,12,198
10625,198,71354,255,2,3,198
10626,198,71611,255,2,12,198
10627,198,71355,255,2,3,198
10628,198,71675,255,2,3,198
10629,198,71612,255,2,12,198
10630,198,71356,255,2,3,198
10631,198,71613,255,2,12,198
10632,198,68925,255,2,3,198
10633,198,71357,255,2,3,198
10634,198,71677,255,2,12,198
10635,198,71614,255,2,12,198
10636,198,71358,255,2,3,198
10637,198,71615,255,2,12,198
10638,283,72800,255,2,2,283
10639,283,72801,255,2,2,283
10640,283,72802,255,2,2,283
10641,283,72803,255,2,2,283
10642,283,72804,255,2,2,283
10643,283,72805,255,2,2,283
10644,283,72806,255,2,2,283
10645,283,72807,255,2,2,283
10646,283,72812,255,2,2,283
10647,283,72813,255,2,2,283
10648,283,72798,255,2,2,283
10649,283,72799,255,2,2,283
10650,285,72800,255,2,2,285
10651,285,72801,255,2,2,285
10652,285,72802,255,2,2,285
10653,285,72803,255,2,2,285
10654,285,72804,255,2,2,285
10655,285,72805,255,2,2,285
10656,285,72806,255,2,2,285
10657,285,72807,255,2,2,285
10658,285,72808,255,2,2,285
10659,285,72809,255,2,2,285
10660,285,72798,255,2,2,285
10661,285,72799,255,2,2,285
10662,289,72816,255,2,2,289
10663,289,72897,255,2,2,289
10664,289,72817,255,2,2,289
10665,289,72818,255,2,2,289
10666,289,72819,255,2,2,289
10667,289,72820,255,2,2,289
10668,289,72821,255,2,2,289
10669,289,72822,255,2,2,289
10670,289,72823,255,2,2,289
10671,289,72824,255,2,2,289
10672,289,72825,255,2,2,289
10673,289,72826,255,2,2,289
10674,290,72832,255,0,255,290
10675,290,72827,255,0,255,290
10676,290,72828,255,0,255,290
10677,290,72829,255,0,255,290
10678,290,72830,255,0,255,290
10679,290,72831,255,0,255,290
10680,291,72833,255,0,255,291
10681,291,72834,255,0,255,291
10682,291,72835,255,0,255,291
10683,291,72836,255,0,255,291
10684,291,72837,255,0,255,291
10685,291,72838,255,0,255,291
10686,292,72848,255,0,255,292
10687,292,72898,255,0,255,292
10688,292,72899,255,0,255,292
10689,292,72839,255,0,255,292
10690,292,72840,255,0,255,292
10691,292,72841,255,0,255,292
10692,292,72842,255,0,255,292
10693,292,72843,255,0,255,292
10694,292,72844,255,0,255,292
10695,292,72845,255,0,255,292
10696,292,72846,255,0,255,292
10697,292,72847,255,0,255,292
10698,311,78862,255,2,16,311
10699,311,78863,255,2,16,311
10700,311,78864,255,2,16,311
10701,311,78865,255,2,16,311
10702,311,78866,255,2,16,311
10703,311,78867,255,2,16,311
10704,311,78868,255,2,16,311
10705,311,78869,255,2,16,311
10706,311,78870,255,2,16,311
10707,311,77207,255,2,3,311
10708,311,78871,255,2,16,311
10709,311,77208,255,2,3,311
10710,311,78872,255,2,16,311
10711,311,78489,255,2,12,311
10712,311,77209,255,2,3,311
10713,311,78361,255,2,12,311
10714,311,78873,255,2,16,311
10715,311,78490,255,2,12,311
10716,311,77210,255,2,3,311
10717,311,78362,255,2,12,311
10718,311,78874,255,2,16,311
10719,311,78363,255,2,12,311
10720,311,77211,255,2,3,311
10721,311,78491,255,2,12,311
10722,311,77979,255,2,16,311
10723,311,78875,255,2,16,311
10724,311,78364,255,2,12,311
10725,311,77212,255,2,3,311
10726,311,78492,255,2,12,311
10727,311,77980,255,2,16,311
10728,311,78876,255,2,16,311
10729,311,78493,255,2,12,311
10731,311,78365,255,2,12,311
10732,311,77981,255,2,16,311
10733,311,77982,255,2,16,311
10734,311,78494,255,2,16,311
10735,311,77214,255,2,3,311
10736,311,78366,255,2,12,311
10737,311,78495,255,2,16,311
10738,311,78367,255,2,12,311
10739,311,77983,255,2,16,311
10740,311,78496,255,2,16,311
10741,311,78368,255,2,12,311
10742,311,78497,255,2,16,311
10744,311,78498,255,2,16,311
10745,311,78370,255,2,12,311
10746,311,78371,255,2,12,311
10747,311,78372,255,2,12,311
10748,311,78373,255,2,12,311
10750,311,78375,255,2,16,311
10751,311,78376,255,2,16,311
10752,311,78377,255,2,16,311
10753,311,78378,255,2,16,311
10754,311,77228,255,2,3,311
10755,311,78380,255,2,16,311
10756,311,77229,255,2,3,311
10757,311,78381,255,2,16,311
10758,311,77230,255,2,3,311
10759,311,78382,255,2,16,311
10760,311,77231,255,2,3,311
10761,311,77999,255,2,12,311
10762,311,77232,255,2,3,311
10763,311,78384,255,2,16,311
10764,311,78000,255,2,12,311
10765,311,78385,255,2,16,311
10766,311,78001,255,2,12,311
10767,311,78386,255,2,16,311
10768,311,78002,255,2,12,311
10769,311,78003,255,2,12,311
10770,311,71998,255,2,15,311
10771,311,77261,255,2,3,311
10772,311,77262,255,2,3,311
10773,311,77263,255,2,3,311
10774,311,77265,255,2,3,311
10775,311,77266,255,2,3,311
10776,311,77267,255,2,3,311
10777,311,77268,255,2,3,311
10778,311,77269,255,2,3,311
10779,311,77270,255,2,3,311
10780,311,77271,255,2,3,311
10781,317,78859,255,2,12,317
10782,317,78860,255,2,12,317
10783,317,78861,255,2,12,317
10784,317,78862,255,2,16,317
10785,317,78863,255,2,16,317
10786,317,78864,255,2,16,317
10787,317,78865,255,2,16,317
10788,317,78866,255,2,16,317
10789,317,78867,255,2,16,317
10790,317,78868,255,2,16,317
10791,317,78869,255,2,16,317
10792,317,78870,255,2,16,317
10793,317,77207,255,2,3,317
10794,317,78871,255,2,16,317
10795,317,77208,255,2,3,317
10796,317,78872,255,2,16,317
10797,317,78489,255,2,12,317
10798,317,77209,255,2,3,317
10799,317,78873,255,2,16,317
10800,317,78490,255,2,12,317
10801,317,78874,255,2,16,317
10802,317,77210,255,2,3,317
10803,317,78491,255,2,12,317
10804,317,78875,255,2,16,317
10805,317,77979,255,2,16,317
10806,317,77211,255,2,3,317
10807,317,78492,255,2,12,317
10808,317,78876,255,2,16,317
10809,317,77980,255,2,16,317
10810,317,78493,255,2,12,317
10811,317,77981,255,2,16,317
10812,317,77982,255,2,16,317
10813,317,78494,255,2,16,317
10814,317,77983,255,2,16,317
10815,317,78495,255,2,16,317
10816,317,78496,255,2,16,317
10817,317,78497,255,2,16,317
10818,317,78498,255,2,16,317
10819,317,77220,255,2,3,317
10820,317,77221,255,2,3,317
10821,317,77228,255,2,3,317
10822,317,77229,255,2,3,317
10823,317,77230,255,2,3,317
10824,317,77999,255,2,12,317
10825,317,77231,255,2,3,317
10826,317,78000,255,2,12,317
10827,317,77232,255,2,3,317
10828,317,78001,255,2,12,317
10829,317,78002,255,2,12,317
10830,317,78003,255,2,12,317
10831,317,78011,255,2,3,317
10832,317,78012,255,2,3,317
10833,317,71998,255,2,15,317
10834,317,77248,255,2,3,317
10835,317,77249,255,2,3,317
10836,317,77250,255,2,3,317
10837,317,77251,255,2,3,317
10838,317,78413,255,2,12,317
10839,317,78414,255,2,12,317
10840,317,78415,255,2,12,317
10841,317,78416,255,2,12,317
10842,317,78417,255,2,12,317
10843,317,78418,255,2,12,317
10844,317,78419,255,2,12,317
10845,317,78420,255,2,12,317
10846,317,78421,255,2,16,317
10847,317,78422,255,2,16,317
10848,317,78423,255,2,16,317
10849,317,78424,255,2,16,317
10850,317,78425,255,2,16,317
10851,317,78170,255,2,3,317
10852,317,78427,255,2,16,317
10853,317,78428,255,2,16,317
10854,317,78175,255,2,3,317
10855,317,78180,255,2,3,317
10856,317,52078,255,2,0,317
10857,318,78464,255,2,12,318
10858,318,78465,255,2,12,318
10859,318,78466,255,2,16,318
10860,318,78467,255,2,16,318
10861,318,78468,255,2,16,318
10862,318,78469,255,2,16,318
10863,318,78470,255,2,16,318
10864,318,77994,255,2,12,318
10865,318,77995,255,2,12,318
10866,318,77996,255,2,12,318
10867,318,77197,255,2,3,318
10868,318,77997,255,2,12,318
10869,318,77198,255,2,3,318
10870,318,77998,255,2,12,318
10871,318,77199,255,2,3,318
10872,318,77200,255,2,3,318
10873,318,77201,255,2,3,318
10874,318,77235,255,2,3,318
10875,318,77236,255,2,3,318
10876,318,77237,255,2,3,318
10877,318,78357,255,2,3,318
10878,318,77974,255,2,16,318
10879,318,77238,255,2,3,318
10880,318,77975,255,2,16,318
10881,318,77976,255,2,16,318
10882,318,77977,255,2,16,318
10883,318,77978,255,2,16,318
10884,318,78461,255,2,12,318
10885,318,71998,255,2,15,318
10886,318,78462,255,2,12,318
10887,318,78463,255,2,12,318
10888,322,72849,255,0,255,322
10889,322,72850,255,0,255,322
10890,322,72851,255,0,255,322
10891,322,72853,255,0,255,322
10892,322,72854,255,0,255,322
10893,322,76150,255,0,255,322
10894,323,72800,255,2,2,323
10895,323,72801,255,2,2,323
10896,323,72802,255,2,2,323
10897,323,72803,255,2,2,323
10898,323,72804,255,2,2,323
10899,323,72805,255,2,2,323
10900,323,72806,255,2,2,323
10901,323,72807,255,2,2,323
10902,323,72810,255,2,2,323
10903,323,72811,255,2,2,323
10904,323,72798,255,2,2,323
10905,323,72799,255,2,2,323
10906,324,78853,255,2,12,324
10907,324,78854,255,2,12,324
10908,324,78855,255,2,12,324
10909,324,78862,255,2,16,324
10910,324,78863,255,2,16,324
10911,324,78864,255,2,16,324
10912,324,77969,255,2,16,324
10913,324,78865,255,2,16,324
10914,324,78866,255,2,16,324
10915,324,78867,255,2,16,324
10916,324,77204,255,2,3,324
10917,324,78868,255,2,16,324
10918,324,78869,255,2,16,324
10919,324,78870,255,2,16,324
10920,324,77207,255,2,3,324
10921,324,78871,255,2,16,324
10922,324,77208,255,2,3,324
10923,324,78872,255,2,16,324
10924,324,78489,255,2,12,324
10925,324,77209,255,2,3,324
10926,324,78873,255,2,16,324
10927,324,78490,255,2,12,324
10928,324,77210,255,2,3,324
10929,324,78874,255,2,16,324
10930,324,78491,255,2,12,324
10931,324,77979,255,2,16,324
10932,324,77211,255,2,3,324
10933,324,78875,255,2,16,324
10934,324,78492,255,2,12,324
10935,324,77980,255,2,16,324
10936,324,78876,255,2,16,324
10937,324,78493,255,2,12,324
10938,324,77981,255,2,16,324
10939,324,77982,255,2,16,324
10940,324,78494,255,2,16,324
10941,324,77215,255,2,3,324
10942,324,78495,255,2,16,324
10943,324,77983,255,2,16,324
10944,324,78496,255,2,16,324
10945,324,77216,255,2,3,324
10946,324,78497,255,2,16,324
10947,324,78498,255,2,16,324
10948,324,77989,255,2,12,324
10949,324,77228,255,2,3,324
10950,324,77229,255,2,3,324
10951,324,77230,255,2,3,324
10952,324,77999,255,2,12,324
10953,324,77231,255,2,3,324
10954,324,78000,255,2,12,324
10955,324,77232,255,2,3,324
10956,324,78001,255,2,12,324
10957,324,78002,255,2,12,324
10958,324,78387,255,2,12,324
10959,324,78003,255,2,12,324
10960,324,78388,255,2,12,324
10961,324,78389,255,2,12,324
10962,324,78390,255,2,12,324
10963,324,78391,255,2,12,324
10964,324,78392,255,2,12,324
10965,324,78393,255,2,12,324
10966,324,78395,255,2,16,324
10967,324,78396,255,2,16,324
10968,324,78397,255,2,16,324
10969,324,71998,255,2,15,324
10970,324,78398,255,2,16,324
10971,324,78399,255,2,16,324
10972,324,78400,255,2,16,324
10973,324,77255,255,2,3,324
10974,324,77257,255,2,3,324
10975,324,77258,255,2,3,324
10976,324,77259,255,2,3,324
10977,324,77260,255,2,3,324
10978,324,78173,255,2,3,324
10979,324,78178,255,2,3,324
10980,324,78183,255,2,3,324
10981,325,78856,255,2,12,325
10982,325,78857,255,2,12,325
10983,325,78858,255,2,12,325
10984,325,78862,255,2,16,325
10985,325,78863,255,2,16,325
10986,325,78864,255,2,16,325
10987,325,78865,255,2,16,325
10988,325,77970,255,2,16,325
10989,325,78866,255,2,16,325
10990,325,77971,255,2,16,325
10991,325,77203,255,2,3,325
10992,325,78867,255,2,16,325
10993,325,78868,255,2,16,325
10994,325,78869,255,2,16,325
10995,325,77206,255,2,3,325
10996,325,78870,255,2,16,325
10997,325,78871,255,2,16,325
10998,325,77207,255,2,3,325
10999,325,78872,255,2,16,325
11000,325,77208,255,2,3,325
11001,325,78489,255,2,12,325
11002,325,78873,255,2,16,325
11003,325,77209,255,2,3,325
11004,325,78490,255,2,12,325
11005,325,77210,255,2,3,325
11006,325,78874,255,2,16,325
11007,325,78491,255,2,12,325
11008,325,77979,255,2,16,325
11009,325,77211,255,2,3,325
11010,325,78875,255,2,16,325
11011,325,78492,255,2,12,325
11012,325,77980,255,2,16,325
11013,325,78876,255,2,16,325
11014,325,78493,255,2,12,325
11015,325,77981,255,2,16,325
11016,325,78494,255,2,16,325
11017,325,77982,255,2,16,325
11018,325,77983,255,2,16,325
11019,325,78495,255,2,16,325
11020,325,78496,255,2,16,325
11021,325,78497,255,2,16,325
11022,325,77217,255,2,3,325
11023,325,78498,255,2,16,325
11024,325,77218,255,2,3,325
11025,325,77219,255,2,3,325
11026,325,77990,255,2,12,325
11027,325,77991,255,2,12,325
11028,325,77228,255,2,3,325
11029,325,77229,255,2,3,325
11030,325,77230,255,2,3,325
11031,325,77999,255,2,12,325
11032,325,77231,255,2,3,325
11033,325,78000,255,2,12,325
11034,325,77232,255,2,3,325
11035,325,78001,255,2,12,325
11036,325,78002,255,2,12,325
11037,325,78003,255,2,12,325
11038,325,71998,255,2,15,325
11039,325,78401,255,2,12,325
11040,325,78402,255,2,12,325
11041,325,78403,255,2,12,325
11042,325,78404,255,2,12,325
11043,325,77252,255,2,3,325
11044,325,78405,255,2,12,325
11045,325,77253,255,2,3,325
11046,325,78406,255,2,12,325
11047,325,77254,255,2,3,325
11048,325,78408,255,2,16,325
11049,325,78411,255,2,16,325
11050,325,78412,255,2,16,325
11051,325,78171,255,2,3,325
11052,325,78176,255,2,3,325
11053,325,78181,255,2,3,325
11054,331,78848,255,2,12,331
11055,331,78849,255,2,12,331
11056,331,78862,255,2,16,331
11057,331,78863,255,2,16,331
11058,331,78864,255,2,16,331
11059,331,78865,255,2,16,331
11060,331,78866,255,2,16,331
11061,331,78867,255,2,16,331
11062,331,77972,255,2,16,331
11063,331,78868,255,2,16,331
11064,331,77205,255,2,3,331
11065,331,78869,255,2,16,331
11066,331,78870,255,2,16,331
11067,331,77207,255,2,3,331
11068,331,78871,255,2,16,331
11069,331,77208,255,2,3,331
11070,331,78872,255,2,16,331
11071,331,78489,255,2,12,331
11072,331,77209,255,2,3,331
11073,331,78873,255,2,16,331
11074,331,78490,255,2,12,331
11075,331,77210,255,2,3,331
11076,331,78874,255,2,16,331
11077,331,78491,255,2,12,331
11078,331,77979,255,2,16,331
11079,331,77211,255,2,3,331
11080,331,78875,255,2,16,331
11081,331,78492,255,2,12,331
11082,331,77980,255,2,16,331
11083,331,78876,255,2,16,331
11084,331,78493,255,2,12,331
11085,331,77981,255,2,16,331
11086,331,77982,255,2,16,331
11087,331,78494,255,2,16,331
11088,331,77983,255,2,16,331
11089,331,78495,255,2,16,331
11090,331,78496,255,2,16,331
11091,331,78497,255,2,16,331
11092,331,78498,255,2,16,331
