id,unk_1,stack_amount,internal_cooldown,proc_chance,proc_charges,id_ppm,proc_flags_1,proc_flags_2,id_parent
1161,0,0,0,101,0,0,0,0,26680
1165,0,3,0,101,0,0,0,0,26977
1166,0,0,0,101,0,0,0,0,27177
1168,0,0,0,101,0,0,0,0,27183
1169,0,0,0,101,0,0,0,0,27192
1170,0,0,0,101,0,0,0,0,27193
1171,0,0,0,101,0,0,0,0,27194
1172,0,0,0,101,0,0,0,0,27195
1173,0,0,0,101,0,0,0,0,27196
1174,0,0,0,101,0,0,0,0,27197
1175,0,0,0,101,0,0,0,0,27198
1176,0,0,0,101,0,0,0,0,27199
1177,0,0,0,100,1,0,34816,0,27200
1179,0,0,0,100,0,0,2148147880,0,27243
1180,0,0,0,100,0,0,4,0,27419
1181,0,0,0,101,0,0,1,0,27420
1182,0,0,0,100,0,0,4,0,27498
1183,0,0,15000,5,0,0,81920,0,27521
1184,0,0,0,100,0,0,340,0,27522
1185,0,0,10000,30,0,0,131072,0,27539
1186,0,100,0,101,0,0,0,0,27556
1188,0,0,20000,5,0,0,131072,0,27561
1191,0,0,0,100,0,0,0,0,27605
1192,0,0,0,100,0,0,2148147880,0,27610
1193,0,0,0,40,0,0,0,0,27634
1194,0,100,0,101,0,0,0,0,27638
1195,0,0,0,101,0,0,0,0,27648
1196,0,0,0,101,0,44,20,0,27656
1197,0,0,0,101,0,0,40,0,27661
1198,0,5,0,101,0,0,0,0,27673
1199,0,0,0,100,0,0,139944,0,27688
1201,0,0,0,4,0,0,81920,0,27774
1202,0,0,0,2,0,0,40,0,27776
1203,0,0,0,2,0,0,40,0,27778
1204,0,0,0,2,0,0,40,0,27780
1205,0,0,0,2,0,0,40,0,27781
1206,0,0,0,4,0,0,64,0,27785
1207,0,0,0,100,0,0,4,0,27787
1208,0,3,0,101,0,0,0,0,27807
1213,0,0,0,10,0,0,139400,0,27852
1214,0,0,0,10,0,0,65536,0,27860
1215,0,0,0,101,0,0,1,0,27861
1216,0,0,0,101,0,0,1,0,27863
1217,0,0,0,101,0,0,1,0,27864
1218,0,0,0,101,0,0,1,0,27865
1219,0,0,0,5,0,0,139944,0,27867
1220,0,5,0,101,0,0,0,0,27891
1222,0,0,50000,15,0,0,81920,0,27997
1223,0,0,0,100,0,0,87376,0,28200
1224,0,5,0,101,0,0,0,0,28204
1225,0,0,0,100,0,0,2148182696,0,28271
1226,0,0,0,100,0,0,2148182696,0,28272
1227,0,0,0,100,0,0,4,0,28305
1228,0,3,0,101,0,0,0,0,28311
1229,0,0,0,10,0,0,2149064872,0,28313
1230,0,5,0,101,0,0,0,0,28322
1232,0,0,0,101,0,0,0,0,28412
1233,0,99,0,101,0,0,0,0,28413
1235,0,3,0,101,0,0,0,0,28428
1236,0,0,0,25,0,0,20,0,28429
1237,0,0,0,100,0,0,20,0,28458
1238,0,0,0,100,0,0,20,0,28460
1239,0,8,0,101,0,0,0,0,28467
1241,0,99,0,101,0,0,0,0,28470
1244,0,9,0,101,0,0,0,0,28679
1246,0,0,0,101,0,0,68,0,28714
1247,0,0,0,100,0,0,16384,0,28719
1248,0,0,0,101,0,0,68,0,28726
1249,0,0,0,101,0,0,0,0,28732
1252,0,7,0,101,0,0,0,0,28750
1253,0,0,0,100,0,0,320,0,28752
1254,0,0,0,101,0,0,4,0,28754
1255,0,0,0,15,0,0,65536,0,28761
1256,0,0,0,100,1,0,65536,0,28762
1258,0,0,0,20,0,0,65536,0,28771
1259,0,0,0,100,1,0,131072,0,28772
1260,0,0,0,100,5,0,81920,0,28780
1261,0,99,0,101,0,0,0,0,28786
1262,0,0,0,10,0,0,16384,0,28789
1263,0,3,0,101,0,0,0,0,28796
1265,0,0,0,5,0,0,81920,0,28802
1266,0,0,0,100,0,0,16384,0,28809
1267,0,0,0,100,0,0,16,0,28812
1268,0,0,0,100,1,0,87376,0,28815
1269,0,0,0,100,0,0,4,0,28816
1270,0,0,0,10,0,0,16384,0,28823
1271,0,99,0,101,0,0,0,0,28832
1272,0,99,0,101,0,0,0,0,28833
1273,0,99,0,101,0,0,0,0,28834
1274,0,99,0,101,0,0,0,0,28835
1275,0,0,0,100,0,0,2148147880,0,28845
1279,0,99,0,101,0,0,0,0,28969
1281,0,0,0,101,0,0,0,0,29060
1285,0,0,10000,8,0,0,20,0,29118
1286,0,0,8000,16,0,0,20,0,29119
1287,0,0,0,101,0,0,0,0,29124
1289,0,0,0,100,0,0,20,0,29150
1290,0,0,0,15,0,0,40,0,29162
1291,0,0,0,101,0,0,0,0,29164
1292,0,1,0,101,0,0,0,0,29175
1295,0,0,0,101,0,0,0,0,29184
1296,0,0,0,100,0,0,87040,0,29185
1297,0,0,0,100,0,0,17408,0,29194
1298,0,0,0,101,0,0,0,0,29195
1299,0,0,0,100,0,0,17408,0,29196
1300,0,0,0,101,0,0,0,0,29197
1301,0,0,0,100,0,0,17408,0,29198
1302,0,0,0,101,0,0,0,0,29199
1307,0,0,10000,5,0,0,20,0,29220
1308,0,0,0,101,0,0,0,0,29271
1309,0,5,0,101,0,0,0,0,29290
1310,0,0,0,5,0,0,20,0,29291
1311,0,3,0,101,0,0,0,0,29293
1312,0,0,0,40,0,0,20,0,29299
1313,0,99,0,101,0,0,0,0,29306
1314,0,0,0,100,0,0,4,0,29307
1315,0,0,0,101,0,0,0,0,29308
1316,0,0,24000,100,0,0,131072,0,29315
1317,0,0,0,10,0,0,139400,0,29319
1318,0,10,0,101,0,0,0,0,29323
1319,0,50,0,101,0,0,0,0,29325
1320,0,10,0,101,0,0,0,0,29326
1321,0,0,0,8,0,0,20,0,29363
1322,0,0,1000,100,0,0,4,0,29385
1327,0,0,0,100,1,0,5136,0,29448
1328,0,0,0,100,0,0,40,0,29455
1330,0,0,0,100,1,0,139424,0,29479
1331,0,0,0,101,0,0,0,0,29485
1332,0,0,0,101,0,0,0,0,29486
1333,0,0,0,50,0,0,2429268,0,29494
1334,0,0,0,50,0,0,2429268,0,29497
1335,0,0,0,100,0,0,320,0,29501
1336,0,0,0,101,0,0,0,0,29511
1337,0,0,0,101,0,0,0,0,29516
1340,0,3,0,101,0,0,0,0,29583
1343,0,0,0,100,0,0,87312,0,29601
1344,0,10,0,101,0,0,0,0,29604
1346,0,10,0,101,0,0,0,0,29618
1347,0,0,0,100,0,0,320,0,29624
1348,0,0,0,100,0,0,320,0,29625
1349,0,0,0,100,0,0,320,0,29626
1350,0,0,0,100,0,0,320,0,29632
1351,0,0,0,101,0,116,320,0,29633
1352,0,0,0,100,0,0,320,0,29634
1353,0,0,0,100,0,0,320,0,29635
1354,0,0,0,100,0,0,320,0,29636
1355,0,0,0,100,0,0,320,0,29637
1356,0,99,0,101,0,0,0,0,29659
1357,0,99,0,101,0,0,0,0,29660
1359,0,5,0,101,0,0,0,0,29716
1360,0,0,0,100,0,0,40,0,29718
1361,0,5,0,101,0,0,0,0,29722
1364,0,0,3000,100,0,116,16,0,29725
1366,0,0,1000,100,0,0,40,0,29788
1369,0,0,1000,100,0,0,2148139008,0,29793
1370,0,0,1000,100,0,0,640,0,29794
1373,0,0,0,100,0,0,664232,0,29838
1374,0,0,0,100,0,0,2148147880,0,29849
1375,0,0,0,101,0,0,0,0,29865
1378,0,0,0,100,0,0,20,0,29908
1380,0,0,0,100,1,0,87376,0,29976
1381,0,0,0,100,3,0,65536,0,29977
1382,0,15,0,101,0,0,0,0,29983
1383,0,0,0,100,0,0,2148147880,0,29991
1384,0,0,0,100,1,0,131072,0,30003
1385,0,15,0,101,0,0,0,0,30008
1386,0,10,0,101,0,0,0,0,30037
1387,0,0,0,100,0,0,2148040704,0,30039
1391,0,0,0,101,0,0,0,0,30065
1392,0,0,0,10,0,0,20,0,30079
1393,0,0,0,10,0,0,40,0,30080
1394,0,0,0,10,0,0,40,0,30081
1395,0,0,0,100,0,0,2148147880,0,30094
1396,0,0,0,101,0,0,0,0,30100
1397,0,0,0,101,0,0,0,0,30103
1398,0,0,0,101,0,0,0,0,30104
1399,0,10,0,101,0,0,0,0,30108
1400,0,3,0,101,0,0,0,0,30113
1403,0,0,0,101,0,0,0,0,30153
1405,0,0,0,101,0,0,0,0,30166
1406,0,0,0,101,0,0,0,0,30168
1407,0,0,0,101,0,0,0,0,30205
1408,0,0,0,101,0,0,0,0,30207
1409,0,0,0,101,0,0,0,0,30254
1410,0,99,0,101,0,0,0,0,30285
1417,0,0,0,100,0,0,20,0,30403
1418,0,0,0,101,0,0,0,0,30407
1419,0,0,0,100,0,0,0,0,30410
1421,0,99,0,101,0,0,0,0,30421
1422,0,99,0,101,0,0,0,0,30422
1423,0,99,0,101,0,0,0,0,30423
1424,0,99,0,101,0,0,0,0,30466
1425,0,99,0,101,0,0,0,0,30467
1426,0,99,0,101,0,0,0,0,30468
1427,0,0,0,100,5,0,20,0,30475
1430,0,10,0,101,0,0,0,0,30494
1431,0,0,0,101,0,0,0,0,30500
1433,0,0,0,100,0,0,4,0,30516
1434,0,99,0,101,0,0,0,0,30531
1435,0,0,0,3,0,0,16384,0,30550
1436,0,5,0,100,0,0,65536,0,30554
1437,0,0,30000,3,0,0,69632,0,30557
1438,0,2,0,101,0,0,0,0,30559
1439,0,0,0,3,0,0,139944,0,30562
1440,0,1,2000,100,0,0,340,0,30564
1441,0,0,0,100,0,0,340,0,30567
1442,0,0,0,100,0,0,20,0,30598
1443,0,5,0,100,0,0,65536,0,30610
1444,0,0,0,101,1,0,340,0,30636
1445,0,5,0,101,0,0,0,0,30639
1446,0,8,0,101,0,0,0,0,30641
1447,0,0,0,101,0,0,0,0,30647
1448,0,0,0,101,0,0,0,0,30648
1449,0,0,0,101,0,0,0,0,30652
1450,0,5,0,101,0,0,0,0,30659
1451,0,1,2000,100,0,0,340,0,30731
1452,0,0,0,101,0,0,0,0,30741
1457,0,8,0,101,0,0,0,0,30822
1460,0,8,0,101,0,0,0,0,30830
1462,0,0,0,100,0,0,0,0,30854
1465,0,0,45000,100,0,0,2148147880,0,30884
1468,0,0,0,100,0,0,0,0,30898
1469,0,5,0,101,0,0,0,0,30901
1470,0,5,0,101,0,0,0,0,30917
1471,0,0,0,100,1,0,139936,0,30937
1472,0,0,0,101,0,0,0,0,30980
1475,0,0,0,100,1,0,2148147880,0,30991
1477,0,0,0,5,0,0,81920,0,31037
1479,0,1,0,101,0,0,0,0,31041
1480,0,1,0,101,0,0,0,0,31042
1481,0,0,0,100,0,0,139904,0,31073
1482,0,8,0,101,0,0,0,0,31086
1487,0,0,0,100,0,0,2148147880,0,31250
1488,0,0,2000,100,0,0,40,0,31256
1489,0,0,0,100,0,0,20,0,31285
1493,0,0,0,100,0,0,20,0,31312
1494,0,0,0,10,0,0,139400,0,31316
1495,0,0,0,101,0,0,0,0,31347
1496,0,0,0,100,2,0,2150629372,0,31368
1498,0,0,0,5,0,0,20,0,31386
1499,0,0,0,100,1,0,139936,0,31394
1500,0,0,0,5,0,0,20,0,31396
1501,0,0,0,5,0,0,4436,0,31397
1502,0,0,0,5,0,0,20,0,31398
1503,0,0,0,5,0,0,680,0,31399
1504,0,0,0,101,1,0,20,0,31426
1505,0,7,0,101,0,0,0,0,31464
1506,0,0,0,101,0,0,1048576,0,31481
1508,0,0,0,100,1,0,139808,0,31537
1509,0,10,0,101,0,0,0,0,31543
1510,0,3,0,101,0,0,0,0,31551
1516,0,10,0,101,0,0,0,0,31604
1517,0,0,0,101,0,0,0,0,31615
1524,0,0,0,100,1,0,664232,0,31661
1526,0,30,0,101,0,0,0,0,31671
1527,0,5,0,101,0,0,0,0,31689
1529,0,30,0,101,0,0,0,0,31698
1530,0,10,0,101,0,0,0,0,31724
1532,0,0,0,101,0,0,0,0,31726
1533,0,0,0,100,0,0,136,0,31734
1534,0,0,0,101,0,0,0,0,31735
1535,0,0,6000,20,0,0,20,0,31757
1536,0,0,3500,50,3,0,139944,0,31765
1538,0,0,0,100,1,0,82176,0,31794
1541,0,0,0,101,0,0,0,0,31804
1542,0,0,0,101,0,0,0,0,31817
1545,0,0,8000,100,0,0,139944,0,31829
1556,0,0,0,100,0,0,680,0,31904
1558,0,0,0,101,0,0,0,0,31932
1561,0,0,0,101,0,0,0,0,31944
1563,0,0,0,100,5,0,20,0,31997
1564,0,0,0,15,0,0,4,0,32008
1566,0,25,0,100,1,0,65552,0,32045
1568,0,25,0,100,1,0,65536,0,32051
1569,0,25,0,100,1,0,65536,0,32052
1570,0,5,0,101,0,0,2359296,0,32065
1571,0,0,60000,16,0,0,20,0,32066
1572,0,10,0,101,0,0,0,0,32076
1573,0,1,0,101,0,0,0,0,32093
1574,0,0,0,100,0,0,0,0,32102
1575,0,0,0,5,0,0,65536,0,32106
1578,0,7,0,101,0,0,0,0,32139
1579,0,0,0,100,2,0,139944,0,32175
1584,0,0,0,100,0,0,2148147880,0,32192
1586,0,0,0,100,0,0,2,0,32215
1588,0,4,0,101,0,0,0,0,32264
1589,0,3,0,101,0,0,0,0,32309
1590,0,1,0,101,0,0,0,0,32330
1591,0,0,3000,20,0,0,20,0,32339
1592,0,0,0,101,0,0,0,0,32346
1593,0,0,0,100,0,0,2148147880,0,32365
1594,0,5,0,101,0,0,0,0,32376
1600,0,3,0,101,0,0,0,0,32390
1606,0,0,0,50,0,0,20,0,32429
1607,0,0,0,100,0,0,32768,0,32430
1608,0,0,0,100,0,0,32768,0,32431
1609,0,0,0,100,0,0,139944,0,32447
1612,0,0,0,100,1,0,680,0,32587
1613,0,0,0,100,0,0,139944,0,32642
1614,0,5,0,101,0,0,0,0,32643
1615,0,5,0,10,0,0,20,0,32682
1616,0,5,0,101,0,0,0,0,32683
1618,0,0,0,101,0,0,0,0,32709
1619,0,3,0,101,0,0,0,0,32716
1620,0,10,0,101,0,0,0,0,32722
1621,0,0,4000,10,0,0,20,0,32732
1622,0,0,3500,100,10,0,139944,0,32734
1623,0,3,0,101,0,0,0,0,32739
1624,0,0,0,100,2,0,17408,0,32756
1625,0,0,0,100,5,0,680,0,32776
1626,0,0,0,100,4,0,680,0,32777
1628,0,0,0,101,0,0,0,0,32779
1629,0,0,0,101,0,0,0,0,32826
1630,0,0,35000,15,0,0,81920,0,32837
1631,0,0,0,100,0,0,20,0,32844
1632,0,0,0,0,0,0,1048576,0,32848
1635,0,0,0,100,0,0,2148147880,0,32859
1636,0,3,0,101,0,0,0,0,32860
1637,0,0,0,50,3,0,139944,0,32861
1638,0,0,0,100,0,0,2148147880,0,32863
1639,0,0,0,100,0,0,139808,0,32885
1641,0,0,3000,15,0,0,20,0,32898
1642,0,0,0,5,0,0,20,0,32900
1643,0,5,0,101,0,0,0,0,32901
1644,0,0,1000,100,3,0,4,0,32910
1645,0,0,1000,15,0,0,20,0,32912
1647,0,0,0,10,0,0,20,0,32970
1648,0,0,0,101,0,0,0,0,32974
1649,0,0,0,101,0,0,0,0,32976
1650,0,0,0,2,0,0,81920,0,32980
1651,0,0,25000,75,0,0,81920,0,32981
1652,0,0,0,101,0,0,0,0,32990
1653,0,0,0,101,0,0,0,0,32991
1654,0,0,0,101,0,0,0,0,32992
1655,0,0,0,101,0,0,0,0,32993
1658,0,0,0,100,1,0,2,0,33012
1659,0,0,0,100,1,0,2,0,33014
1660,0,30,0,101,0,0,0,0,33023
1661,0,10,0,101,0,0,0,0,33044
1662,0,0,0,101,0,0,0,0,33053
1664,0,0,0,100,0,0,680,0,33089
1666,0,0,1000,100,0,0,4,0,33127
1667,0,99,0,101,0,0,0,0,33129
1668,0,0,0,101,0,0,0,0,33130
1676,0,0,8000,25,0,0,1,0,33207
1685,0,10,0,101,0,0,0,0,33280
1686,0,0,0,101,0,105,65536,0,33297
1687,0,0,0,100,1,0,87376,0,33299
1688,0,0,0,101,0,0,0,0,33326
1691,0,0,0,100,0,0,2148147880,0,33395
1692,0,0,0,101,0,0,0,0,33401
1694,0,0,0,101,0,0,0,0,33422
1696,0,3,0,101,0,0,0,0,33483
1697,0,0,0,101,0,0,0,0,33487
1698,0,0,0,100,5,0,40,0,33493
1700,0,0,0,0,0,0,1048576,0,33509
1701,0,0,0,100,0,0,20,0,33510
1702,0,0,17000,15,0,0,65536,0,33511
1703,0,0,25000,15,0,0,65536,0,33522
1704,0,5,0,101,0,0,0,0,33526
1705,0,5,0,101,0,0,0,0,33527
1706,0,5,0,101,0,0,0,0,33528
1707,0,5,0,101,0,0,0,0,33529
1709,0,10,0,101,0,0,0,0,33572
1716,0,0,50000,10,0,0,340,0,33648
1717,0,5,0,101,0,0,0,0,33657
1718,0,5,0,101,0,0,0,0,33661
1719,0,0,0,101,0,0,0,0,33686
1720,0,0,0,101,0,0,0,0,33711
1722,0,0,0,100,0,0,139936,0,33719
1723,0,0,0,100,1,0,139808,0,33731
1725,0,0,0,100,0,0,20,0,33735
1726,0,0,0,100,0,0,2,0,33743
1728,0,0,10000,100,0,0,2,0,33746
1729,0,0,0,25,0,0,12582932,0,33757
1730,0,0,0,100,0,0,2,0,33758
1731,0,0,10000,100,0,0,2,0,33759
1732,0,1,0,100,0,0,2147483648,0,33763
1737,0,25,0,101,0,0,0,0,33783
1738,0,0,0,101,0,0,0,0,33786
1739,0,0,0,100,0,0,2148147880,0,33789
1740,0,0,0,100,0,0,87376,0,33807
1745,0,0,0,101,0,0,0,0,33891
1746,0,0,0,100,0,0,139304,0,33896
1747,0,5,0,101,0,0,0,0,33898
1750,0,3,0,101,0,0,0,0,33904
1751,0,3,0,101,0,0,0,0,33905
1752,0,3,0,101,0,0,0,0,33906
1753,0,3,0,101,0,0,0,0,33909
1754,0,5,0,101,0,0,0,0,33911
1755,0,0,0,101,0,0,0,0,33943
1756,0,0,0,20,0,0,20,0,33949
1757,0,0,45000,10,0,0,2375680,0,33953
1758,0,10,0,101,0,0,0,0,33962
1759,0,0,0,101,0,0,0,0,33969
1761,0,2,0,101,0,0,0,0,34035
1762,0,0,0,100,0,0,139944,0,34080
1763,0,0,0,100,0,0,65876,0,34082
1764,0,0,0,101,0,0,0,0,34097
1765,0,0,0,101,0,0,0,0,34099
1767,0,0,0,101,0,0,0,0,34105
1768,0,6,0,101,0,0,0,0,34106
1769,0,0,0,100,0,0,139944,0,34112
1770,0,99,0,101,0,0,0,0,34121
1776,0,0,8000,16,0,0,20,0,34158
1777,0,3,0,101,0,0,0,0,34159
1779,0,1,0,101,0,0,0,0,34161
1780,0,0,5000,100,0,0,139944,0,34191
1781,0,0,15000,100,0,0,2148182016,0,34201
1782,0,0,0,101,0,0,2148147200,0,34205
1786,0,10,0,101,0,0,0,0,34268
1787,0,0,3500,100,3,0,174760,0,34303
1788,0,0,0,101,0,105,2441216,0,34320
1789,0,0,0,100,0,0,2148147880,0,34326
1790,0,0,30000,100,0,0,1188520,0,34329
1791,0,0,0,100,0,0,40,0,34343
1792,0,0,3500,100,3,0,139944,0,34355
1793,0,0,10000,15,0,0,20,0,34365
1794,0,0,2000,100,0,0,4,0,34392
1795,0,0,0,50,3,0,139944,0,34427
1796,0,0,0,101,0,0,0,0,34437
1797,0,0,0,101,0,0,0,0,34438
1798,0,0,0,101,0,0,0,0,34439
1799,0,0,0,100,0,0,0,0,34441
1800,0,3,0,101,0,0,0,0,34451
1809,0,0,0,10,0,0,320,0,34506
1810,0,0,0,10,0,0,320,0,34507
1811,0,0,0,10,0,0,320,0,34508
1812,0,0,5000,100,0,0,139944,0,34524
1813,0,0,0,101,0,0,20,0,34580
1814,0,0,30000,100,0,0,1188520,0,34582
1815,0,0,50000,10,0,0,81920,0,34584
1816,0,0,0,100,0,0,340,0,34586
1817,0,0,50000,20,0,0,65536,0,34598
1819,0,0,0,101,0,0,0,0,34630
1820,0,0,0,101,0,0,0,0,34631
1821,0,5,0,101,0,0,0,0,34655
1822,0,0,0,50,0,0,20,0,34657
1826,0,3,0,101,0,0,0,0,34672
1829,0,0,0,100,0,0,4,0,34695
1830,0,0,0,101,0,0,2148007936,0,34697
1833,0,0,0,100,0,0,2148147880,0,34725
1834,0,0,0,100,0,0,2148147880,0,34740
1835,0,0,0,100,0,0,2148147880,0,34746
1836,0,0,0,100,0,0,65536,0,34749
1838,0,0,0,101,0,0,0,0,34770
1839,0,0,20000,100,0,0,340,0,34774
1840,0,0,0,100,0,0,87376,0,34775
1841,0,0,0,100,0,0,2148147880,0,34779
1842,0,1,0,101,0,0,0,0,34780
1843,0,0,0,100,1,0,131584,0,34783
1844,0,0,0,100,1,0,680,0,34784
1846,0,3,0,101,0,0,0,0,34794
1847,0,0,0,101,0,0,0,0,34799
1848,0,0,0,101,0,0,0,0,34815
1850,0,0,0,101,0,0,0,0,34832
1851,0,0,0,10,0,0,320,0,34838
1852,0,0,0,10,0,0,320,0,34839
1853,0,5,0,101,0,0,0,0,34856
1856,0,0,0,100,0,0,40,0,34880
1857,0,5,0,101,0,0,0,0,34886
1859,0,0,0,101,0,0,1,0,34906
1860,0,0,0,101,0,0,0,0,34914
1862,0,0,0,100,0,0,20,0,34929
1866,0,0,0,100,0,0,0,0,34941
1867,0,0,0,100,0,0,0,0,34942
1868,0,3,0,101,0,0,0,0,34943
1873,0,10,0,101,0,0,0,0,34969
1874,0,0,0,100,0,0,34816,0,34976
1875,0,0,0,100,1,0,4,0,35035
1876,0,3,0,101,0,0,0,0,35037
1877,0,5,0,101,0,0,0,0,35047
1878,0,0,60000,3,0,0,40,0,35077
1879,0,0,60000,100,0,0,340,0,35080
1880,0,0,60000,10,0,0,65536,0,35083
1881,0,0,60000,10,0,0,81920,0,35086
1882,0,20,0,101,0,0,0,0,35095
1887,0,0,0,100,0,0,65536,0,35121
1888,0,5,0,100,0,0,87376,0,35122
1889,0,0,0,100,5,0,20,0,35123
1890,0,0,45000,101,0,0,20,0,35131
1891,0,3,0,101,0,0,0,0,35144
1893,0,0,0,100,0,0,16384,0,35165
1897,0,0,0,101,0,0,0,0,35183
1898,0,0,0,10,0,0,20,0,35184
1899,0,10,0,101,0,0,0,0,35185
1900,0,0,0,10,0,0,20,0,35186
1901,0,0,0,10,0,0,20,0,35187
1902,0,0,0,10,0,0,40,0,35188
1903,0,0,0,20,0,0,20,0,35191
1904,0,0,0,20,0,0,20,0,35192
1905,0,0,0,20,0,0,20,0,35193
1907,0,0,0,100,1,0,4116,0,35205
1908,0,0,5000,25,0,0,139944,0,35230
1909,0,10,0,101,0,0,0,0,35231
1910,0,5,0,101,0,0,2359296,0,35244
1911,0,0,8000,16,0,0,20,0,35249
1912,0,0,0,100,1,0,139944,0,35250
1913,0,5,0,101,0,0,0,0,35252
1915,0,0,0,101,0,0,0,0,35312
1916,0,5,0,101,0,0,0,0,35317
1917,0,0,0,100,0,0,139944,0,35319
1918,0,0,0,100,1,0,2148042752,0,35321
1919,0,0,0,101,0,0,0,0,35335
1920,0,0,0,101,0,0,1,0,35336
1923,0,5,0,101,0,0,0,0,35362
1924,0,99,0,101,0,0,0,0,35383
1927,0,0,0,101,4,0,0,0,35399
1928,0,0,8000,10,0,0,20,0,35408
1929,0,10,0,101,0,0,0,0,35410
1930,0,2,0,101,0,0,0,0,35424
1931,0,0,0,100,5,0,4,0,35429
1932,0,0,0,100,0,0,2148147880,0,35474
1933,0,0,0,100,0,0,0,0,35492
1934,0,10,0,101,0,0,0,0,35508
1937,0,0,0,100,0,0,20,0,35551
1938,0,10,0,101,0,0,0,0,35556
1939,0,0,0,100,0,0,2429268,0,35685
1940,0,0,0,0,0,0,69972,0,35695
1941,0,0,0,0,0,0,69972,0,35697
1942,0,0,0,60,0,0,20,0,35747
1943,0,0,0,101,0,0,0,0,35767
1944,0,0,0,100,0,0,4,0,35781
1945,0,0,4000,20,0,0,84,0,35848
1947,0,9,0,101,0,0,0,0,35859
1948,0,0,0,100,0,0,8,0,35877
1949,0,0,0,101,0,0,0,0,35878
1950,0,0,0,100,0,0,8232,0,35915
1951,0,0,0,100,0,0,8232,0,35917
1952,0,1,0,101,0,0,0,0,35918
1953,0,0,1000,100,0,0,40,0,35922
1954,0,5,0,101,0,0,0,0,35927
1955,0,0,0,101,1,0,340,0,35942
1956,0,0,0,100,5,0,20,0,35948
1957,0,0,0,101,0,0,0,0,35954
1958,0,3,0,101,0,0,0,0,36021
1959,0,4,0,100,1,0,65536,0,36032
1960,0,0,0,101,0,0,1,0,36035
1961,0,0,0,101,0,0,20,0,36041
1971,0,0,0,100,0,0,20,0,36056
1972,0,0,0,101,0,0,20,0,36070
1973,0,0,0,100,1,0,139808,0,36096
1974,0,0,0,10,0,0,20,0,36101
1975,0,0,0,100,2,0,20,0,36111
1976,0,0,0,100,0,0,2148147880,0,36123
1977,0,0,0,100,0,0,2148147880,0,36148
1978,0,0,0,100,0,0,2148042752,0,36173
1981,0,0,0,101,0,0,0,0,36241
1982,0,1,0,101,0,0,0,0,36250
1983,0,0,0,101,0,0,0,0,36274
1985,0,30,0,101,0,0,0,0,36300
1986,0,1,0,101,0,0,0,0,36314
1987,0,5,0,101,0,0,0,0,36383
1988,0,10,0,101,0,0,0,0,36453
1989,0,5,0,101,0,0,0,0,36478
1990,0,5,0,101,0,0,0,0,36482
1991,0,0,0,100,0,0,17408,0,36488
1992,0,0,0,50,0,0,40,0,36515
1993,0,5,0,101,0,0,0,0,36516
1994,0,10,0,101,0,0,0,0,36519
1995,0,0,0,100,0,0,2148147752,0,36541
1996,0,0,0,100,1,0,16,0,36563
1997,0,0,0,100,1,0,139944,0,36576
1999,0,0,0,100,0,0,20,0,36582
2000,0,0,0,100,0,0,20,0,36583
2008,0,5,0,101,0,0,0,0,36612
2009,0,0,0,100,0,0,139944,0,36613
2010,0,3,0,101,0,0,0,0,36627
2011,0,0,0,100,0,0,20,0,36635
2012,0,0,3000,15,0,0,20,0,36637
2013,0,0,0,50,3,0,139944,0,36640
2014,0,1,0,101,0,0,0,0,36647
2015,0,0,0,101,0,0,0,0,36657
2016,0,9,0,101,0,0,2359296,0,36659
2017,0,0,0,101,0,0,0,0,36660
2018,0,0,0,101,0,0,0,0,36661
2019,0,3,0,101,0,0,0,0,36713
2020,0,10,0,101,0,0,0,0,36729
2021,0,0,15000,100,0,0,139944,0,36733
2022,0,0,0,100,2,0,1048576,0,36734
2023,0,1,0,101,0,0,0,0,36740
2024,0,0,0,101,0,0,0,0,36778
2025,0,0,0,101,0,0,0,0,36782
2026,0,0,0,100,0,0,2148147880,0,36786
2027,0,0,0,65,0,0,20,0,36788
2028,0,10,0,101,0,0,0,0,36789
2029,0,10,0,101,0,0,0,0,36791
2030,0,5,0,101,0,0,0,0,36796
2031,0,8,0,101,0,0,0,0,36814
2032,0,3,0,101,0,0,0,0,36817
2033,0,0,0,100,1,0,0,0,36832
2034,0,6,0,101,0,0,0,0,36836
2035,0,0,0,100,0,0,0,0,36846
2036,0,0,0,100,0,0,40,0,36881
2037,0,0,0,101,0,0,0,0,36885
2038,0,10,0,101,0,0,0,0,36965
2039,0,5,0,101,0,0,0,0,36974
2041,0,0,0,100,0,0,2148147880,0,36989
2042,0,99,0,101,0,0,0,0,36991
2043,0,0,0,100,0,0,40,0,37016
2044,0,0,0,100,1,0,5140,0,37017
2045,0,0,0,100,0,0,34816,0,37030
2046,0,0,0,101,0,0,0,0,37066
2047,0,10,0,101,0,0,0,0,37076
2048,0,10,0,101,0,0,0,0,37081
2049,0,10,0,101,0,0,0,0,37133
2050,0,0,0,100,0,0,16,0,37165
2051,0,0,0,15,0,0,87312,0,37168
2052,0,0,0,100,0,0,20,0,37170
2053,0,0,0,100,1,0,2352,0,37171
2054,0,0,30000,25,0,0,16,0,37173
2056,0,0,60000,100,0,0,16384,0,37189
2058,0,0,0,6,0,0,256,0,37195
2059,0,0,45000,15,0,0,87312,0,37197
2060,0,0,0,101,0,0,0,0,37200
2061,0,3,0,101,0,0,0,0,37204
2062,0,3,0,101,0,0,0,0,37205
2063,0,3,0,101,0,0,0,0,37206
