id,desc,desc_2,id_property_1,id_property_2,id_property_3,coeff_1,coeff_2,coeff_3,unk_20,unk_5,unk_6,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,scaling_type,unk_19,unk_15,req_player_level,max_scaling_level
252,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
253,"Absorption ($7848s1)","",7849,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
254,"+$k1 Health","",1,0,0,0.750000,0.000000,0.000000,0,0,0,25,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
255,"+$k1 Versatility","",40,0,0,0.100000,0.000000,0.000000,0,0,0,3,0,0,103,32,0,0,1,0,5,0,0,-1,0,0,0,60
256,"+$k1 Fire Resistance","",2,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
257,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
263,"Fishing Lure (+$8082s1 Fishing Skill)","",8082,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
264,"Fishing Lure (+$8083s1 Fishing Skill)","",8083,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
265,"Fishing Lure (+$8084s1 Fishing Skill)","",8084,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
266,"Fishing Lure (+$8085s1 Fishing Skill)","",8085,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
303,"Orb of Fire","",0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,32,3,0,0,1,0,0,0,0,0,0,0,0,0
343,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
344,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
345,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
346,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
347,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
348,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
349,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
350,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
351,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
352,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
353,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
354,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
355,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
356,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
357,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
358,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
359,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
360,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
361,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
362,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
363,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
364,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
365,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
366,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
367,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
368,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0
369,"+$k1 Intellect","",5,0,0,0.240000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
370,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
371,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
372,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
383,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
384,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
385,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
386,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
387,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
388,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
389,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
403,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
404,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
405,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
406,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
407,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
408,"+$k1 Versatility","",40,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
409,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
410,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
411,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
412,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
423,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
424,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
425,"Black Temple Dummy","",9394,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,139,0,0,0,1,0,0,0,0,0,0,0,0,0
426,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
427,"+$9396s1 Spell Power","",0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
429,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
430,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
431,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
432,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
436,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,70,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
440,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
441,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
442,"+$k1 Spell Power","",45,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
463,"Mithril Spike (16-20)","",9782,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
464,"+$7215s1% Mount Speed","",7215,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
483,"Sharpened (+$k1 Damage)","",0,0,0,0.353000,0.000000,0.000000,0,0,0,6,0,0,0,33,0,0,25,0,2,0,0,-1,0,0,0,25
484,"Weighted (+$k1 Damage)","",0,0,0,0.353000,0.000000,0.000000,0,0,0,6,0,0,0,33,0,0,25,0,2,0,0,-1,0,0,0,25
583,"+$k1 Agility / +$k2 Versatility","",3,40,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
584,"+$k1 Agility / +$k2 Intellect","",3,5,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
585,"+$k1 Agility / +$k2 Stamina","",3,7,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
586,"+$k1 Agility / +$k2 Strength","",3,4,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
587,"+$k1 Intellect / +$k2 Versatility","",5,40,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
588,"+$k1 Intellect / +$k2 Stamina","",5,7,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
589,"+$k1 Intellect / +$k2 Strength","",5,4,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
590,"+$k1 Versatility / +$k2 Stamina","",40,7,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
591,"+$k1 Versatility / +$k2 Strength","",40,4,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
592,"+$k1 Stamina / +$k2 Strength","",7,4,0,0.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
663,"Scope (+$k1 Damage)","",0,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,33,0,0,30,0,2,0,0,-1,0,0,0,60
664,"Scope (+$k1 Damage)","",0,0,0,0.200000,0.000000,0.000000,0,0,0,7,0,0,0,33,0,0,40,0,2,0,0,-1,0,0,0,60
684,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,15,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0
723,"+$k1 Intellect","",5,0,0,0.100000,0.000000,0.000000,0,0,0,3,0,0,29,32,0,0,1,0,5,0,0,-1,0,0,0,60
724,"+$k1 Stamina","",7,0,0,0.090000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
743,"+$13418s1 Stealth","",13418,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
744,"+$k1 Armor","",0,0,0,0.060000,0.000000,0.000000,0,0,0,20,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
763,"+$k1 Shield Block","",15,0,0,0.000000,0.000000,0.000000,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
783,"+$k1 Armor","",0,0,0,0.030000,0.000000,0.000000,0,0,0,10,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
803,"Fiery Weapon","",13897,0,0,0.000000,0.000000,0.000000,41116,25000,135805,0,0,0,25,256,0,0,1,0,1,0,0,0,0,0,0,0
804,"+$k1 Shadow Resistance","",5,0,0,0.250000,0.000000,0.000000,0,0,0,10,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
805,"+$k1 Weapon Damage","",0,0,0,0.130000,0.000000,0.000000,0,0,0,4,0,0,2,32,0,0,1,0,2,0,0,-1,0,0,0,60
823,"+$k1 Strength","",4,0,0,0.100000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
843,"+$k1 Mana","",0,0,0,0.600000,0.000000,0.000000,0,0,0,30,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
844,"+$13611s1 Mining","",13611,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
845,"+$13614s1 Herbalism","",13614,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
846,"+$71691s1 Fishing","",71691,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
847,"+$13624s1 All Stats","",13624,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
848,"+$k1 Armor","",0,0,0,0.090000,0.000000,0.000000,0,0,0,30,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
849,"+$k1 Agility","",3,0,0,0.100000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
850,"+$k1 Health","",1,0,0,1.050000,0.000000,0.000000,0,0,0,35,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
851,"+$k1 Versatility","",40,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
852,"+$k1 Stamina","",7,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
853,"+$13650s1 Beastslaying","",13650,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,31,0,0,0,1,0,3,0,0,0,0,0,0,0
854,"+$13651s1 Elemental Slayer","",13651,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,31,0,0,0,1,0,3,0,0,0,0,0,0,0
855,"+$k1 Fire Resistance","",2,0,0,0.000000,0.000000,0.000000,0,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
856,"+$k1 Strength","",4,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
857,"+$k1 Mana","",0,0,0,0.900000,0.000000,0.000000,0,0,0,50,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
863,"+$k1 Parry","",14,0,0,0.165000,0.000000,0.000000,0,0,0,10,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
864,"+$k1 Weapon Damage","",0,0,0,0.000000,0.000000,0.000000,0,0,0,4,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0
865,"+$13697s1 Skinning","",13697,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
866,"+$13625s1 All Stats","",13625,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
883,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
884,"+$k1 Armor","",0,0,0,0.150000,0.000000,0.000000,0,0,0,50,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
903,"+$13796s1 All Resistances","",13796,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
904,"+$k1 Agility","",3,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
905,"+$k1 Intellect","",5,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
906,"+$13838s1 Mining","",13838,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
907,"+$k1 Versatility","",40,0,0,0.180000,0.000000,0.000000,0,0,0,7,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
908,"+$k1 Health","",1,0,0,1.500000,0.000000,0.000000,0,0,0,50,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
909,"+$13839s1 Herbalism","",13839,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
910,"+$k1 Agility and +$k2 Dodge","",3,13,0,0.250000,0.250000,0.000000,0,0,0,8,8,0,0,32,0,0,1,0,5,5,0,-1,0,0,0,60
911,"Minor Speed Increase","",13889,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
912,"Demonslaying","",13907,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,25,0,0,0,1,0,1,0,0,0,0,0,0,0
913,"+$k1 Mana","",0,0,0,1.220000,0.000000,0.000000,0,0,0,65,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
923,"+$k1 Dodge","",13,0,0,0.150000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
924,"+$k1 Dodge","",13,0,0,0.060000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
925,"+$k1 Dodge","",13,0,0,0.090000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
926,"+$k1 Frost Resistance","",4,0,0,0.220000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,1,0,4,0,0,-1,0,0,0,60
927,"+$k1 Strength","",4,0,0,0.200000,0.000000,0.000000,0,0,0,7,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
928,"+$13824s1 All Stats","",13824,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
929,"+$k1 Stamina","",7,0,0,0.200000,0.000000,0.000000,0,0,0,7,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
930,"+$13927s1% Mount Speed","",13927,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
931,"+$k1 Haste","",36,0,0,0.180000,0.000000,0.000000,0,0,0,10,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,60
943,"+$k1 Weapon Damage","",0,0,0,0.100000,0.000000,0.000000,0,0,0,3,0,0,42,32,0,0,1,0,2,0,0,-1,0,0,0,60
963,"+$k1 Weapon Damage","",0,0,0,0.200000,0.000000,0.000000,0,0,0,7,0,0,2,32,0,0,1,0,2,0,0,-1,0,0,0,60
983,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0
1003,"Venomhide Poison","",14795,0,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,26,0,0,0,1,15,1,0,0,0,0,0,0,0
1043,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1044,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1045,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1046,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1047,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1048,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1049,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1050,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1051,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1052,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1053,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1054,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1055,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1056,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1057,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1058,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1059,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1060,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,33,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1061,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1062,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1063,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1064,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,37,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1065,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1066,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,39,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1067,"+$k1 Strength","",4,0,0,0.000000,0.000000,0.000000,0,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1068,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1069,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1070,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1071,"+$k1 Stamina","",7,0,0,0.420000,0.000000,0.000000,0,0,0,18,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
1072,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1073,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1074,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1075,"+$k1 Stamina","",7,0,0,0.250000,0.000000,0.000000,0,0,0,22,0,0,0,32,0,0,55,0,5,0,0,-1,0,0,0,80
1076,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1077,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1078,"+$k1 Stamina","",7,0,0,0.000000,0.000000,0.000000,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
