id,id_power,class_id,tier,index,id_parent
1472,86,1,1,0,66
1473,84,1,1,1,66
1474,157,1,3,0,66
1475,226,1,3,1,66
1476,229,1,3,2,66
1477,237,1,3,3,66
1478,13,2,0,0,66
1479,86,2,1,0,66
1480,84,2,1,1,66
1481,13,6,0,0,66
1482,86,6,1,0,67
1483,84,6,1,1,67
1484,196,6,3,0,67
1485,106,6,3,1,67
1486,141,6,3,2,67
1487,109,6,3,3,67
1488,196,2,3,0,67
1489,139,2,3,1,67
1490,189,2,3,2,67
1491,125,2,3,3,67
1492,13,1,0,0,67
1493,86,1,1,0,67
1494,84,1,1,1,67
1495,196,1,3,0,67
1496,121,1,3,1,67
1497,176,1,3,2,67
1498,118,1,3,3,67
1499,13,2,0,0,67
1500,86,2,1,0,67
1501,84,2,1,1,67
1502,13,6,0,0,67
1503,13,7,0,0,68
1504,13,3,0,0,68
1505,86,7,1,0,68
1506,84,7,1,1,68
1507,196,7,3,0,68
1508,457,7,3,1,68
1509,179,7,3,2,68
1510,138,7,3,3,68
1511,86,3,1,0,68
1512,84,3,1,1,68
1513,196,3,3,0,68
1514,107,3,3,1,68
1515,162,3,3,2,68
1516,110,3,3,3,68
1517,84,10,1,1,69
1518,196,10,3,0,69
1519,116,10,3,1,69
1520,185,10,3,2,69
1521,117,10,3,3,69
1522,13,11,0,0,69
1523,86,11,1,0,69
1524,84,11,1,1,69
1525,196,11,3,0,69
1526,122,11,3,1,69
1527,169,11,3,2,69
1528,112,11,3,3,69
1529,13,12,0,0,69
1530,86,12,1,0,69
1531,172,11,3,4,69
1532,84,12,1,1,69
1533,196,12,3,0,69
1534,126,12,3,1,69
1535,160,12,3,2,69
1536,13,4,0,0,69
1537,86,4,1,0,69
1538,84,4,1,1,69
1539,196,4,3,0,69
1540,136,4,3,1,69
1541,180,4,3,2,69
1542,124,4,3,3,69
1543,13,10,0,0,69
1544,86,10,1,0,69
1545,13,5,0,0,70
1546,86,5,1,0,70
1547,84,5,1,1,70
1548,196,5,3,0,70
1549,113,5,3,1,70
1550,165,5,3,2,70
1551,115,5,3,3,70
1552,13,9,0,0,70
1553,86,9,1,0,70
1554,84,9,1,1,70
1555,13,8,0,0,70
1556,86,8,1,0,70
1557,84,8,1,1,70
1558,196,8,3,0,70
1559,127,8,3,1,70
1560,168,8,3,2,70
1561,132,8,3,3,70
1562,196,9,3,0,70
1563,123,9,3,1,70
1564,190,9,3,2,70
1565,131,9,3,3,70
1566,86,6,1,0,71
1567,84,6,1,1,71
1568,194,6,3,0,71
1569,349,6,3,1,71
1570,347,6,3,2,71
1571,351,6,3,3,71
1572,194,2,3,0,71
1573,394,2,3,1,71
1574,395,2,3,2,71
1575,396,2,3,3,71
1576,13,1,0,0,71
1577,86,1,1,0,71
1578,84,1,1,1,71
1579,194,1,3,0,71
1580,435,1,3,1,71
1581,438,1,3,2,71
1582,441,1,3,3,71
1583,13,2,0,0,71
1584,86,2,1,0,71
1585,84,2,1,1,71
1586,13,6,0,0,71
1587,13,7,0,0,72
1588,13,3,0,0,72
1589,86,7,1,0,72
1590,84,7,1,1,72
1591,194,7,3,0,72
1592,417,7,3,1,72
1593,420,7,3,2,72
1594,423,7,3,3,72
1595,86,3,1,0,72
1596,84,3,1,1,72
1597,194,3,3,0,72
1598,367,3,3,1,72
1599,370,3,3,2,72
1600,373,3,3,3,72
1601,84,10,1,1,73
1602,194,10,3,0,73
1603,384,10,3,1,73
1604,387,10,3,2,73
1605,391,10,3,3,73
1606,13,11,0,0,73
1607,86,11,1,0,73
1608,84,11,1,1,73
1609,194,11,3,0,73
1610,357,11,3,1,73
1611,359,11,3,2,73
1612,361,11,3,3,73
1613,13,12,0,0,73
1614,86,12,1,0,73
1615,364,11,3,4,73
1616,84,12,1,1,73
1617,194,12,3,0,73
1618,353,12,3,1,73
1619,355,12,3,2,73
1620,13,4,0,0,73
1621,86,4,1,0,73
1622,84,4,1,1,73
1623,194,4,3,0,73
1624,408,4,3,1,73
1625,411,4,3,2,73
1626,414,4,3,3,73
1627,13,10,0,0,73
1628,86,10,1,0,73
1629,13,5,0,0,74
1630,86,5,1,0,74
1631,84,5,1,1,74
1632,194,5,3,0,74
1633,399,5,3,1,74
1634,402,5,3,2,74
1635,405,5,3,3,74
1636,13,9,0,0,74
1637,86,9,1,0,74
1638,84,9,1,1,74
1639,13,8,0,0,74
1640,86,8,1,0,74
1641,84,8,1,1,74
1642,194,8,3,0,74
1643,375,8,3,1,74
1644,378,8,3,2,74
1645,381,8,3,3,74
1646,194,9,3,0,74
1647,426,9,3,1,74
1648,429,9,3,2,74
1649,432,9,3,3,74
1650,86,6,1,0,75
1651,84,6,1,1,75
1652,195,6,3,0,75
1653,106,6,3,1,75
1654,141,6,3,2,75
1655,109,6,3,3,75
1656,195,2,3,0,75
1657,139,2,3,1,75
1658,189,2,3,2,75
1659,125,2,3,3,75
1660,13,1,0,0,75
1661,86,1,1,0,75
1662,84,1,1,1,75
1663,195,1,3,0,75
1664,121,1,3,1,75
1665,176,1,3,2,75
1666,118,1,3,3,75
1667,13,2,0,0,75
1668,86,2,1,0,75
1669,84,2,1,1,75
1670,13,6,0,0,75
1671,13,7,0,0,76
1672,13,3,0,0,76
1673,86,7,1,0,76
1674,84,7,1,1,76
1675,195,7,3,0,76
1676,457,7,3,1,76
1677,179,7,3,2,76
1678,138,7,3,3,76
1679,86,3,1,0,76
1680,84,3,1,1,76
1681,195,3,3,0,76
1682,107,3,3,1,76
1683,162,3,3,2,76
1684,110,3,3,3,76
1685,84,10,1,1,77
1686,195,10,3,0,77
1687,116,10,3,1,77
1688,185,10,3,2,77
1689,117,10,3,3,77
1690,13,11,0,0,77
1691,86,11,1,0,77
1692,84,11,1,1,77
1693,195,11,3,0,77
1694,122,11,3,1,77
1695,169,11,3,2,77
1696,112,11,3,3,77
1697,13,12,0,0,77
1698,86,12,1,0,77
1699,172,11,3,4,77
1700,84,12,1,1,77
1701,195,12,3,0,77
1702,126,12,3,1,77
1703,160,12,3,2,77
1704,13,4,0,0,77
1705,86,4,1,0,77
1706,84,4,1,1,77
1707,195,4,3,0,77
1708,136,4,3,1,77
1709,180,4,3,2,77
1710,124,4,3,3,77
1711,13,10,0,0,77
1712,86,10,1,0,77
1713,13,5,0,0,78
1714,86,5,1,0,78
1715,84,5,1,1,78
1716,195,5,3,0,78
1717,113,5,3,1,78
1718,165,5,3,2,78
1719,115,5,3,3,78
1720,13,9,0,0,78
1721,86,9,1,0,78
1722,84,9,1,1,78
1723,13,8,0,0,78
1724,86,8,1,0,78
1725,84,8,1,1,78
1726,195,8,3,0,78
1727,127,8,3,1,78
1728,168,8,3,2,78
1729,132,8,3,3,78
1730,195,9,3,0,78
1731,123,9,3,1,78
1732,190,9,3,2,78
1733,131,9,3,3,78
1734,86,6,1,0,79
1735,84,6,1,1,79
1736,192,6,3,0,79
1737,243,6,3,1,79
1738,242,6,3,2,79
1739,244,6,3,3,79
1740,192,2,3,0,79
1741,452,2,3,1,79
1742,454,2,3,2,79
1743,453,2,3,3,79
1744,13,1,0,0,79
1745,86,1,1,0,79
1746,84,1,1,1,79
1747,192,1,3,0,79
1748,433,1,3,1,79
1749,451,1,3,2,79
1750,450,1,3,3,79
1751,13,2,0,0,79
1752,86,2,1,0,79
1753,84,2,1,1,79
1754,13,6,0,0,79
1755,13,7,0,0,80
1756,13,3,0,0,80
1757,86,7,1,0,80
1758,84,7,1,1,80
1759,192,7,3,0,80
1760,448,7,3,1,80
1761,447,7,3,2,80
1762,449,7,3,3,80
1763,86,3,1,0,80
1764,84,3,1,1,80
1765,192,3,3,0,80
1766,366,3,3,1,80
1767,368,3,3,2,80
1768,371,3,3,3,80
1769,84,10,1,1,81
1770,192,10,3,0,81
1771,382,10,3,1,81
1772,385,10,3,2,81
1773,117,10,3,3,81
1774,13,11,0,0,81
1775,86,11,1,0,81
1776,84,11,1,1,81
1777,192,11,3,0,81
1778,250,11,3,1,81
1779,247,11,3,2,81
1780,251,11,3,3,81
1781,13,12,0,0,81
1782,86,12,1,0,81
1783,362,11,3,4,81
1784,84,12,1,1,81
1785,192,12,3,0,81
1786,245,12,3,1,81
1787,246,12,3,2,81
1788,13,4,0,0,81
1789,86,4,1,0,81
1790,84,4,1,1,81
1791,192,4,3,0,81
1792,406,4,3,1,81
1793,446,4,3,2,81
1794,445,4,3,3,81
1795,13,10,0,0,81
1796,86,10,1,0,81
1797,13,5,0,0,82
1798,86,5,1,0,82
1799,84,5,1,1,82
1800,192,5,3,0,82
1801,397,5,3,1,82
1802,400,5,3,2,82
1803,403,5,3,3,82
1804,13,9,0,0,82
1805,86,9,1,0,82
1806,84,9,1,1,82
1807,13,8,0,0,82
1808,86,8,1,0,82
1809,84,8,1,1,82
1810,192,8,3,0,82
1811,88,8,3,1,82
1812,376,8,3,2,82
1813,379,8,3,3,82
1814,192,9,3,0,82
1815,442,9,3,1,82
1816,458,9,3,2,82
1817,444,9,3,3,82
1818,86,6,1,0,83
1819,84,6,1,1,83
1820,195,6,3,0,83
1821,348,6,3,1,83
1822,346,6,3,2,83
1823,350,6,3,3,83
1824,195,2,3,0,83
1825,393,2,3,1,83
1826,150,2,3,2,83
1827,154,2,3,3,83
1828,13,1,0,0,83
1829,86,1,1,0,83
1830,84,1,1,1,83
1831,195,1,3,0,83
1832,434,1,3,1,83
1833,437,1,3,2,83
1834,440,1,3,3,83
1835,13,2,0,0,83
1836,86,2,1,0,83
1837,84,2,1,1,83
1838,13,6,0,0,83
1839,13,7,0,0,84
1840,13,3,0,0,84
1841,86,7,1,0,84
1842,84,7,1,1,84
1843,195,7,3,0,84
1844,416,7,3,1,84
1845,420,7,3,2,84
1846,422,7,3,3,84
1847,86,3,1,0,84
1848,84,3,1,1,84
1849,195,3,3,0,84
1850,365,3,3,1,84
1851,369,3,3,2,84
1852,372,3,3,3,84
1853,84,10,1,1,85
1854,195,10,3,0,85
1855,383,10,3,1,85
1856,386,10,3,2,85
1857,390,10,3,3,85
1858,13,11,0,0,85
1859,86,11,1,0,85
1860,84,11,1,1,85
1861,195,11,3,0,85
1862,356,11,3,1,85
1863,358,11,3,2,85
1864,360,11,3,3,85
1865,13,12,0,0,85
1866,86,12,1,0,85
1867,363,11,3,4,85
1868,84,12,1,1,85
1869,195,12,3,0,85
1870,352,12,3,1,85
1871,354,12,3,2,85
1872,13,4,0,0,85
1873,86,4,1,0,85
1874,84,4,1,1,85
1875,195,4,3,0,85
1876,407,4,3,1,85
1877,410,4,3,2,85
1878,413,4,3,3,85
1879,13,10,0,0,85
1880,86,10,1,0,85
1881,13,5,0,0,86
1882,86,5,1,0,86
1883,84,5,1,1,86
1884,195,5,3,0,86
1885,398,5,3,1,86
1886,401,5,3,2,86
1887,404,5,3,3,86
1888,13,9,0,0,86
1889,86,9,1,0,86
1890,84,9,1,1,86
1891,13,8,0,0,86
1892,86,8,1,0,86
1893,84,8,1,1,86
1894,195,8,3,0,86
1895,374,8,3,1,86
1896,377,8,3,2,86
1897,380,8,3,3,86
1898,195,9,3,0,86
1899,425,9,3,1,86
1900,428,9,3,2,86
1901,431,9,3,3,86
1902,86,6,1,0,87
1903,84,6,1,1,87
1904,193,6,3,0,87
1905,106,6,3,1,87
1906,141,6,3,2,87
1907,109,6,3,3,87
1908,193,2,3,0,87
1909,139,2,3,1,87
1910,189,2,3,2,87
1911,125,2,3,3,87
1912,13,1,0,0,87
1913,86,1,1,0,87
1914,84,1,1,1,87
1915,193,1,3,0,87
1916,121,1,3,1,87
1917,176,1,3,2,87
1918,118,1,3,3,87
1919,13,2,0,0,87
1920,86,2,1,0,87
1921,84,2,1,1,87
1922,13,6,0,0,87
1923,13,7,0,0,88
1924,13,3,0,0,88
1925,86,7,1,0,88
1926,84,7,1,1,88
1927,193,7,3,0,88
1928,457,7,3,1,88
1929,179,7,3,2,88
1930,138,7,3,3,88
1931,86,3,1,0,88
1932,84,3,1,1,88
1933,193,3,3,0,88
1934,107,3,3,1,88
1935,162,3,3,2,88
1936,110,3,3,3,88
1937,84,10,1,1,89
1938,193,10,3,0,89
1939,116,10,3,1,89
1940,185,10,3,2,89
1941,117,10,3,3,89
1942,13,11,0,0,89
1943,86,11,1,0,89
1944,84,11,1,1,89
1945,193,11,3,0,89
1946,122,11,3,1,89
1947,169,11,3,2,89
1948,112,11,3,3,89
1949,13,12,0,0,89
1950,86,12,1,0,89
1951,172,11,3,4,89
1952,84,12,1,1,89
1953,193,12,3,0,89
1954,126,12,3,1,89
1955,160,12,3,2,89
1956,13,4,0,0,89
1957,86,4,1,0,89
1958,84,4,1,1,89
1959,193,4,3,0,89
1960,136,4,3,1,89
1961,180,4,3,2,89
1962,124,4,3,3,89
1963,13,10,0,0,89
1964,86,10,1,0,89
1965,13,5,0,0,90
1966,86,5,1,0,90
1967,84,5,1,1,90
1968,193,5,3,0,90
1969,113,5,3,1,90
1970,165,5,3,2,90
1971,115,5,3,3,90
1972,13,9,0,0,90
1973,86,9,1,0,90
1974,84,9,1,1,90
1975,13,8,0,0,90
1976,86,8,1,0,90
1977,84,8,1,1,90
1978,193,8,3,0,90
1979,127,8,3,1,90
1980,168,8,3,2,90
1981,132,8,3,3,90
1982,193,9,3,0,90
1983,123,9,3,1,90
1984,190,9,3,2,90
1985,131,9,3,3,90
2092,18,3,2,0,88
2093,21,3,2,1,88
2094,22,3,2,2,88
2095,18,7,2,0,88
2096,21,7,2,1,88
2097,42,7,2,2,88
2098,31,3,2,0,65
2099,30,3,2,1,65
2100,18,3,2,2,65
2101,31,7,2,0,65
2102,30,7,2,1,65
2103,105,7,2,2,65
2104,18,3,2,0,80
2105,21,3,2,1,80
2106,22,3,2,2,80
2107,18,7,2,0,80
2108,21,7,2,1,80
2109,103,7,2,2,80
2110,18,4,2,0,81
2111,18,12,2,0,81
2112,18,11,2,0,81
2113,18,10,2,0,81
2114,21,4,2,1,81
2115,22,4,2,2,81
2116,21,12,2,1,81
2117,43,12,2,2,81
2118,105,11,2,1,81
2119,43,11,2,2,81
2120,105,10,2,1,81
2121,43,10,2,2,81
2122,89,12,2,2,64
2123,22,12,2,1,64
2124,21,12,2,0,64
2125,89,11,2,2,64
2126,19,11,2,1,64
2127,21,11,2,0,64
2128,89,10,2,2,64
2129,19,10,2,1,64
2130,21,10,2,0,64
2131,30,4,2,0,64
2132,22,4,2,1,64
2133,21,4,2,2,64
2134,22,9,2,0,63
2135,30,9,2,1,63
2136,31,9,2,2,63
2137,22,8,2,0,63
2138,30,8,2,1,63
2139,31,8,2,2,63
2140,22,5,2,0,63
2141,19,5,2,1,63
2142,102,5,2,2,63
2143,31,9,2,0,82
2144,22,9,2,1,82
2145,21,9,2,2,82
2146,38,5,2,0,82
2147,104,5,2,1,82
2148,31,5,2,2,82
2149,31,8,2,0,82
2150,22,8,2,1,82
2151,21,8,2,2,82
2152,18,1,2,0,66
2153,31,1,2,1,66
2154,99,1,2,2,66
2155,18,2,2,0,66
2156,104,2,2,1,66
2157,99,2,2,2,66
2158,18,6,2,0,66
2159,31,6,2,1,66
2160,99,6,2,2,66
2161,18,9,2,0,90
2162,21,9,2,1,90
2163,22,9,2,2,90
2164,18,8,2,0,90
2165,21,8,2,1,90
2166,22,8,2,2,90
2167,19,5,2,0,90
2168,38,5,2,1,90
2169,22,5,2,2,90
2170,18,6,2,0,67
2171,21,6,2,1,67
2172,20,6,2,2,67
2173,18,2,2,0,67
2174,19,2,2,1,67
2175,20,2,2,2,67
2176,18,1,2,0,67
2177,21,1,2,1,67
2178,20,1,2,2,67
2179,18,7,2,0,68
2180,21,7,2,1,68
2181,19,7,2,2,68
2182,18,3,2,0,68
2183,21,3,2,1,68
2184,22,3,2,2,68
2185,18,12,2,0,69
2186,21,12,2,1,69
2187,20,12,2,2,69
2188,18,11,2,0,69
2189,19,11,2,1,69
2190,20,11,2,2,69
2191,18,10,2,0,69
2192,19,10,2,1,69
2193,20,10,2,2,69
2194,18,4,2,0,69
2195,21,4,2,1,69
2196,22,4,2,2,69
2197,18,5,2,0,70
2198,19,5,2,1,70
2199,103,5,2,2,70
2200,18,8,2,0,70
2201,21,8,2,1,70
2202,22,8,2,2,70
2203,18,9,2,0,70
2204,21,9,2,1,70
2205,22,9,2,2,70
2206,31,6,2,0,79
2207,30,6,2,1,79
2208,101,6,2,2,79
2209,31,1,2,0,79
2210,30,1,2,1,79
2211,101,1,2,2,79
2212,31,2,2,0,79
2213,102,2,2,1,79
2214,101,2,2,2,79
2215,462,1,2,0,83
2216,462,2,2,0,83
2217,462,6,2,0,83
2218,461,1,2,1,83
2219,98,1,2,2,83
2220,105,2,2,1,83
2221,98,2,2,2,83
2222,461,6,2,1,83
2223,98,6,2,2,83
2224,462,3,2,0,84
2225,461,3,2,1,84
2226,30,3,2,2,84
2227,462,7,2,0,84
2228,461,7,2,1,84
2229,105,7,2,2,84
2230,462,11,2,0,85
2231,462,12,2,0,85
2232,462,4,2,0,85
2233,462,10,2,0,85
2234,105,11,2,1,85
2235,461,12,2,1,85
2236,461,4,2,1,85
2237,105,10,2,1,85
2238,98,11,2,2,85
2239,98,12,2,2,85
2240,30,4,2,2,85
2241,98,10,2,2,85
2242,462,5,2,0,86
2243,462,9,2,0,86
2244,462,8,2,0,86
2245,105,5,2,1,86
2246,461,9,2,1,86
2247,461,8,2,1,86
2248,42,5,2,2,86
2249,30,9,2,2,86
2250,30,8,2,2,86
2251,461,1,2,0,71
2252,459,1,2,1,71
2253,101,1,2,2,71
2254,461,2,2,0,71
2255,104,2,2,1,71
2256,101,2,2,2,71
2257,461,6,2,0,71
2258,459,6,2,1,71
2259,101,6,2,2,71
2260,461,3,2,0,72
2261,459,3,2,1,72
2262,30,3,2,2,72
2263,461,7,2,0,72
2264,459,7,2,1,72
2265,104,7,2,2,72
2266,461,4,2,0,73
2267,459,4,2,1,73
2268,30,4,2,2,73
2269,461,10,2,0,73
2270,104,10,2,1,73
2271,101,10,2,2,73
2272,461,11,2,0,73
2273,104,11,2,1,73
2274,101,11,2,2,73
2275,461,12,2,0,73
2276,459,12,2,1,73
2277,101,12,2,2,73
2278,461,5,2,0,74
2279,104,5,2,1,74
2280,463,5,2,2,74
2281,461,8,2,0,74
2282,459,8,2,1,74
2283,30,8,2,2,74
2284,461,9,2,0,74
2285,459,9,2,1,74
2286,30,9,2,2,74
2287,459,1,2,0,75
2288,31,1,2,1,75
2289,43,1,2,2,75
2290,459,2,2,0,75
2291,19,2,2,1,75
2292,43,2,2,2,75
2293,459,6,2,0,75
2294,31,6,2,1,75
2295,43,6,2,2,75
2296,459,3,2,0,76
2297,31,3,2,1,76
2298,462,3,2,2,76
2299,459,7,2,0,76
2300,31,7,2,1,76
2301,19,7,2,2,76
2302,459,4,2,0,77
2303,31,4,2,1,77
2304,462,4,2,2,77
2305,459,10,2,0,77
2306,19,10,2,1,77
2307,43,10,2,2,77
2308,459,11,2,0,77
2309,19,11,2,1,77
2310,43,11,2,2,77
2311,459,12,2,0,77
2312,31,12,2,1,77
2313,43,12,2,2,77
2314,459,5,2,0,78
2315,19,5,2,1,78
2316,103,5,2,2,78
2317,459,8,2,0,78
2318,31,8,2,1,78
2319,462,8,2,2,78
2320,459,9,2,0,78
2321,31,9,2,1,78
2322,462,9,2,2,78
2323,18,1,2,0,87
2324,21,1,2,1,87
2325,89,1,2,2,87
2326,18,2,2,0,87
2327,42,2,2,1,87
2328,89,2,2,2,87
2329,18,6,2,0,87
2330,21,6,2,1,87
2331,89,6,2,2,87
2332,18,4,2,0,89
2333,21,4,2,1,89
2334,22,4,2,2,89
2335,18,10,2,0,89
2336,42,10,2,1,89
2337,89,10,2,2,89
2338,18,11,2,0,89
2339,42,11,2,1,89
2340,89,11,2,2,89
2341,18,12,2,0,89
2342,21,12,2,1,89
2343,89,12,2,2,89
2344,13,5,0,0,191
2345,15,5,1,0,191
2346,14,5,1,1,191
2347,195,5,3,0,191
2348,398,5,3,1,191
2349,402,5,3,2,191
2350,404,5,3,3,191
2351,13,9,0,0,191
2352,15,9,1,0,191
2353,14,9,1,1,191
2354,13,8,0,0,191
2355,14,8,1,0,191
2356,15,8,1,1,191
2357,195,8,3,0,191
2358,214,8,3,1,191
2359,168,8,3,2,191
2360,225,8,3,3,191
2361,195,9,3,0,191
2362,183,9,3,1,191
2363,443,9,3,2,191
2364,232,9,3,3,191
2365,15,10,1,1,192
2366,195,10,3,0,192
2367,382,10,3,1,192
2368,185,10,3,2,192
2369,390,10,3,3,192
2370,13,11,0,0,192
2371,15,11,1,0,192
2372,14,11,1,1,192
2373,195,11,3,0,192
2374,200,11,3,1,192
2375,111,11,3,2,192
2376,112,11,3,3,192
2377,13,12,0,0,192
2378,15,12,1,0,192
2379,210,11,3,4,192
2380,14,12,1,1,192
2381,195,12,3,0,192
2382,352,12,3,1,192
2383,160,12,3,2,192
2384,13,4,0,0,192
2385,15,4,1,0,192
2386,14,4,1,1,192
2387,195,4,3,0,192
2388,408,4,3,1,192
2389,129,4,3,2,192
2390,124,4,3,3,192
2391,13,10,0,0,192
2392,14,10,1,0,192
2393,13,7,0,0,193
2394,13,3,0,0,193
2395,15,7,1,0,193
2396,14,7,1,1,193
2397,195,7,3,0,193
2398,457,7,3,1,193
2399,420,7,3,2,193
2400,224,7,3,3,193
2401,203,3,1,0,193
2402,14,3,1,1,193
2403,195,3,3,0,193
2404,211,3,3,1,193
2405,368,3,3,2,193
2406,110,3,3,3,193
2407,15,6,1,0,194
2408,14,6,1,1,194
2409,195,6,3,0,194
2410,349,6,3,1,194
2411,141,6,3,2,194
2412,199,6,3,3,194
2413,195,2,3,0,194
2414,452,2,3,1,194
2415,395,2,3,2,194
2416,125,2,3,3,194
2417,13,1,0,0,194
2418,15,1,1,0,194
2419,14,1,1,1,194
2420,195,1,3,0,194
2421,433,1,3,1,194
2422,176,1,3,2,194
2423,118,1,3,3,194
2424,13,2,0,0,194
2425,15,2,1,0,194
2426,14,2,1,1,194
2427,13,6,0,0,194
2459,82,6,3,0,201
2460,106,6,3,1,201
2461,242,6,3,2,201
2462,199,6,3,3,201
2463,82,2,3,0,201
2464,139,2,3,1,201
2465,454,2,3,2,201
2466,235,2,3,3,201
2467,82,1,3,0,201
2468,121,1,3,1,201
2469,451,1,3,2,201
2470,237,1,3,3,201
2471,18,6,2,0,201
2472,21,6,2,1,201
2473,20,6,2,2,201
2474,18,2,2,0,201
2475,38,2,2,1,201
2476,20,2,2,2,201
2477,18,1,2,0,201
2478,21,1,2,1,201
2479,20,1,2,2,201
2480,201,6,1,0,201
2481,465,6,1,1,201
2482,206,2,1,0,201
2483,471,2,1,1,201
2484,476,1,1,0,201
2485,477,1,1,1,201
2486,13,6,0,0,201
2487,13,2,0,0,201
2488,13,1,0,0,201
2489,194,6,3,0,202
2490,140,6,3,1,202
2491,141,6,3,2,202
2492,142,6,3,3,202
2493,194,2,3,0,202
2494,188,2,3,1,202
2495,189,2,3,2,202
2496,187,2,3,3,202
2497,194,1,3,0,202
2498,174,1,3,1,202
2499,176,1,3,2,202
2500,177,1,3,3,202
2501,22,6,2,0,202
2502,30,6,2,1,202
2503,43,6,2,2,202
2504,22,2,2,0,202
2505,19,2,2,1,202
2506,43,2,2,2,202
2507,22,1,2,0,202
2508,30,1,2,1,202
2509,43,1,2,2,202
2510,83,6,1,0,202
2511,84,6,1,1,202
2512,83,2,1,0,202
2513,84,2,1,1,202
2514,83,1,1,0,202
2515,84,1,1,1,202
2516,13,6,0,0,202
2517,13,2,0,0,202
2518,13,1,0,0,202
2519,82,3,3,0,203
2520,107,3,3,1,203
2521,368,3,3,2,203
2522,213,3,3,3,203
2523,82,7,3,0,203
2524,457,7,3,1,203
2525,447,7,3,2,203
2526,224,7,3,3,203
2527,18,3,2,0,203
2528,21,3,2,1,203
2529,22,3,2,2,203
2530,18,7,2,0,203
2531,21,7,2,1,203
2532,38,7,2,2,203
2533,203,3,1,0,203
2534,469,3,1,1,203
2535,207,7,1,0,203
2536,474,7,1,1,203
2537,13,3,0,0,203
2538,13,7,0,0,203
2539,82,12,3,0,204
2540,126,12,3,1,204
2541,246,12,3,2,204
2542,82,11,3,0,204
2543,122,11,3,1,204
2544,247,11,3,2,204
2545,241,11,3,3,204
2546,363,11,3,4,204
2547,82,10,3,0,204
2548,116,10,3,1,204
2549,385,10,3,2,204
2550,388,10,3,3,204
2551,82,4,3,0,204
2552,136,4,3,1,204
2553,446,4,3,2,204
2554,240,4,3,3,204
2555,18,12,2,0,204
2556,21,12,2,1,204
2557,20,12,2,2,204
2558,18,11,2,0,204
2559,38,11,2,1,204
2560,20,11,2,2,204
2561,18,10,2,0,204
2562,38,10,2,1,204
2563,20,10,2,2,204
2564,18,4,2,0,204
2565,21,4,2,1,204
2566,22,4,2,2,204
2567,202,12,1,0,204
2568,466,12,1,1,204
2569,219,11,1,0,204
2570,467,11,1,1,204
2571,218,10,1,0,204
2572,470,10,1,1,204
2573,217,4,1,0,204
2574,473,4,1,1,204
2575,13,12,0,0,204
2576,13,11,0,0,204
2577,13,10,0,0,204
2578,13,4,0,0,204
2579,82,8,3,0,205
2580,127,8,3,1,205
2581,376,8,3,2,205
2582,225,8,3,3,205
2583,82,5,3,0,205
2584,113,5,3,1,205
2585,400,5,3,2,205
2586,236,5,3,3,205
2587,82,9,3,0,205
2588,123,9,3,1,205
2589,458,9,3,2,205
2590,232,9,3,3,205
2591,18,8,2,0,205
2592,21,8,2,1,205
2593,22,8,2,2,205
2594,18,5,2,0,205
2595,38,5,2,1,205
2596,38,5,2,2,205
2597,18,9,2,0,205
2598,21,9,2,1,205
2599,22,9,2,2,205
2600,205,8,1,0,205
2601,468,8,1,1,205
2602,204,5,1,0,205
2603,472,5,1,1,205
2604,208,9,1,0,205
2605,475,9,1,1,205
2606,13,8,0,0,205
2607,13,5,0,0,205
2608,13,9,0,0,205
2609,157,8,3,0,206
2610,127,8,3,1,206
2611,168,8,3,2,206
2612,381,8,3,3,206
2613,157,5,3,0,206
2614,113,5,3,1,206
2615,165,5,3,2,206
2616,405,5,3,3,206
2617,157,9,3,0,206
2618,123,9,3,1,206
2619,190,9,3,2,206
2620,432,9,3,3,206
2621,22,8,2,0,206
2622,21,8,2,1,206
2623,461,8,2,2,206
2624,22,5,2,0,206
2625,102,5,2,1,206
2626,38,5,2,2,206
2627,22,9,2,0,206
2628,21,9,2,1,206
2629,461,9,2,2,206
2630,205,8,1,0,206
2631,15,8,1,1,206
2632,204,5,1,0,206
2633,15,5,1,1,206
2634,208,9,1,0,206
2635,15,9,1,1,206
2636,13,8,0,0,206
2637,13,5,0,0,206
2638,13,9,0,0,206
2639,505,8,3,0,207
2640,214,8,3,1,207
2641,128,8,3,2,207
2642,379,8,3,3,207
2643,505,5,3,0,207
2644,227,5,3,1,207
2645,114,5,3,2,207
2646,403,5,3,3,207
2647,505,9,3,0,207
2648,230,9,3,1,207
2649,130,9,3,2,207
2650,444,9,3,3,207
2651,21,8,2,0,207
2652,31,8,2,1,207
2653,462,8,2,2,207
2654,21,5,2,0,207
2655,42,5,2,1,207
2656,38,5,2,2,207
2657,21,9,2,0,207
2658,31,9,2,1,207
2659,462,9,2,2,207
2660,14,8,1,0,207
2661,87,8,1,1,207
2662,14,5,1,0,207
2663,87,5,1,1,207
2664,14,9,1,0,207
2665,87,9,1,1,207
2666,13,8,0,0,207
2667,13,5,0,0,207
2668,13,9,0,0,207
2669,482,8,3,0,208
2670,167,8,3,1,208
2671,376,8,3,2,208
2672,225,8,3,3,208
2673,482,5,3,0,208
2674,164,5,3,1,208
2675,400,5,3,2,208
2676,236,5,3,3,208
2677,482,9,3,0,208
2678,183,9,3,1,208
2679,458,9,3,2,208
2680,232,9,3,3,208
2681,18,8,2,0,208
2682,462,8,2,1,208
2683,30,8,2,2,208
