id,unk_1,category_cooldown,cooldown,gcd_cooldown,id_parent
1468,0,0,0,1000,24332
1469,0,20000,0,0,24333
1470,0,0,0,1500,24334
1471,0,0,0,1000,24337
1472,0,0,0,1500,24347
1473,0,120000,0,1500,24353
1475,0,60000,0,0,24361
1478,0,0,0,1500,24374
1484,0,0,0,1500,24412
1485,0,0,0,1500,24413
1486,0,0,0,1500,24414
1487,0,0,6000,0,24423
1488,0,0,0,1500,24427
1489,0,0,0,1500,24435
1490,0,10000,0,0,24450
1493,0,0,0,1500,24618
1494,0,0,10000,1500,24640
1495,0,0,0,1500,24668
1496,0,0,0,1500,24696
1498,0,0,0,1500,24752
1502,0,0,5000,1500,24826
1503,0,0,0,1500,24828
1505,0,0,0,1500,24854
1506,0,0,0,1500,24858
1508,0,0,2000,0,24933
1509,0,0,0,1500,24947
1510,0,0,0,1500,24988
1511,0,0,0,1500,25000
1512,0,0,0,1500,25001
1513,0,0,5000,0,25003
1514,0,0,0,1500,25018
1515,0,0,10000,0,25020
1516,0,0,0,1500,25021
1517,0,0,0,1500,25023
1518,0,0,10000,0,25024
1519,0,5000,10000,0,25026
1520,0,0,2000,0,25027
1521,0,0,6000,0,25030
1522,0,0,6000,0,25031
1523,0,0,90000,1000,25046
1524,0,0,0,1500,25052
1525,0,0,0,1500,25058
1526,0,300000,0,0,25085
1527,0,0,0,1500,25101
1528,0,0,0,1500,25112
1529,0,0,0,1500,25162
1531,0,0,0,1500,25260
1532,0,0,1800000,0,25285
1533,0,30000,0,0,25602
1534,0,10000,0,1500,25603
1535,0,0,0,1500,25640
1536,0,0,0,1500,25641
1538,0,0,5000,0,25669
1543,0,60000,0,0,25695
1544,0,60000,0,0,25696
1546,0,30000,0,0,25698
1547,0,600000,0,0,25699
1548,0,1000,0,0,25746
1549,0,1000,0,0,25747
1550,0,1000,0,0,25750
1551,0,0,0,1500,25777
1552,0,0,1500,0,25780
1553,0,0,0,1500,25801
1554,0,0,0,1500,25815
1555,0,0,0,1500,25816
1557,0,0,0,1500,25849
1558,0,60000,0,0,25851
1559,0,3000,0,0,25863
1561,0,0,0,1500,26006
1562,0,0,0,1500,26010
1564,0,0,0,1500,26042
1565,0,600000,0,0,26059
1566,0,0,60000,0,26064
1567,0,60000,0,0,26066
1568,0,0,0,1500,26070
1569,0,0,0,1500,26071
1571,0,0,0,1500,26098
1572,0,5000,0,0,26103
1574,0,60000,0,0,26260
1575,0,60000,0,0,26261
1578,0,5000,0,1500,26281
1579,0,0,180000,0,26297
1580,0,0,0,1500,26373
1581,0,60000,0,0,26401
1582,0,60000,0,0,26402
1583,0,0,0,1500,26406
1584,0,0,0,1500,26408
1585,0,0,0,1500,26409
1586,0,0,0,1500,26410
1587,0,0,0,1500,26412
1588,0,0,0,1500,26414
1589,0,0,0,1500,26448
1590,0,0,0,1500,26450
1591,0,0,0,1500,26451
1592,0,0,0,1500,26452
1594,0,0,0,1500,26454
1595,0,0,0,1500,26455
1596,0,0,0,1500,26456
1597,0,60000,0,0,26472
1598,0,60000,0,0,26473
1599,0,60000,0,0,26474
1600,0,60000,0,0,26475
1601,0,0,0,1500,26565
1602,0,4500,0,1500,26573
1603,0,3000,0,0,26655
1604,0,0,0,1500,26661
1605,0,0,0,1000,26679
1607,0,3000,0,0,26898
1608,0,3000,0,0,26901
1609,0,0,0,1500,27030
1610,0,0,0,1500,27031
1614,0,60000,0,0,27103
1616,0,0,0,1500,27241
1617,0,3000,0,0,27242
1618,0,0,0,1500,27243
1619,0,3000,0,0,27244
1620,0,3000,0,0,27245
1621,0,3000,0,0,27246
1622,0,3000,0,0,27247
1623,0,3000,0,0,27248
1624,0,0,0,1500,27382
1625,0,0,0,1500,27420
1626,0,3000,0,0,27503
1627,0,3000,0,0,27504
1628,0,3000,0,0,27505
1629,0,3000,0,0,27506
1630,0,3000,0,0,27507
1631,0,3000,0,0,27509
1632,0,3000,0,0,27510
1633,0,3000,0,0,27511
1634,0,3000,0,0,27512
1635,0,3000,0,0,27513
1636,0,3000,0,0,27515
1637,0,3000,0,0,27519
1638,0,3000,0,0,27520
1639,0,3000,0,0,27523
1640,0,3000,0,0,27524
1641,0,3000,0,0,27525
1642,0,3000,0,0,27529
1643,0,1000,0,0,27533
1644,0,1000,0,0,27534
1645,0,1000,0,0,27535
1646,0,1000,0,0,27536
1647,0,1000,0,0,27538
1648,0,1000,0,0,27540
1649,0,0,0,1500,27554
1650,0,0,0,1000,27555
1651,0,0,0,1000,27556
1652,0,0,0,1000,27557
1653,0,0,0,1500,27570
1654,0,0,0,1500,27578
1655,0,0,0,1500,27579
1656,0,6000,0,1500,27580
1657,0,60000,0,1500,27581
1658,0,0,0,1500,27584
1659,0,0,3600000,0,27602
1660,0,0,0,1500,27605
1661,0,0,0,1500,27606
1662,0,4000,0,1500,27607
1663,0,0,0,1500,27608
1664,0,0,0,1500,27609
1665,0,30000,0,1500,27610
1666,0,0,0,1000,27611
1667,0,20000,0,1000,27615
1668,0,300000,0,0,27617
1669,0,0,0,1500,27618
1670,0,300000,0,1500,27619
1671,0,0,0,1500,27621
1672,0,15000,0,1500,27623
1673,0,0,0,1500,27624
1674,0,0,0,1500,27626
1675,0,6000,0,1500,27632
1676,0,0,0,1500,27633
1677,0,0,0,1500,27634
1678,0,0,0,1500,27637
1679,0,0,0,1000,27638
1680,0,0,0,1500,27641
1682,0,0,0,1500,27733
1683,0,0,3600000,0,27740
1684,0,15000,0,1500,27753
1685,0,3000,0,0,27758
1686,0,0,15000,0,27759
1687,0,3000,0,0,27794
1689,0,5000,0,0,27808
1690,0,5000,0,0,27810
1694,0,0,0,1500,27825
1695,0,0,0,1500,27861
1696,0,0,0,1500,27863
1697,0,0,0,1500,27864
1698,0,0,0,1500,27865
1702,0,0,0,1500,27907
1703,0,0,0,1500,27985
1704,0,0,0,1500,27986
1705,0,0,0,1500,27989
1706,0,0,0,1500,27990
1707,0,30000,0,0,27993
1708,0,0,0,1500,27994
1709,0,172800000,0,0,28027
1710,0,172800000,0,0,28028
1711,0,0,0,1500,28133
1712,0,0,60000,1500,28148
1714,0,10000,0,0,28247
1715,0,60000,0,1500,28269
1716,0,0,0,1500,28271
1717,0,0,0,1500,28272
1718,0,0,5000,0,28314
1719,0,6000,0,0,28338
1720,0,6000,0,0,28339
1721,0,0,0,1500,28391
1722,0,0,0,1500,28401
1723,0,0,0,1500,28407
1724,0,120000,0,1500,28412
1725,0,4000,0,1500,28418
1726,0,4000,0,1500,28419
1727,0,4000,0,1500,28420
1728,0,0,0,1500,28447
1729,0,0,0,1500,28448
1731,0,8000,0,0,28479
1732,0,0,0,1500,28486
1733,0,0,0,1500,28487
1734,0,0,0,1500,28488
1736,0,1000,0,0,28494
1737,0,60000,0,0,28495
1738,0,60000,0,0,28499
1739,0,600000,0,0,28500
1741,0,1000,0,0,28503
1742,0,0,0,1500,28505
1743,0,1000,0,0,28511
1744,0,1000,0,0,28512
1745,0,1000,0,0,28513
1747,0,0,0,1500,28516
1748,0,1000,0,0,28527
1750,0,1000,0,0,28537
1751,0,1000,0,0,28538
1752,0,10000,0,0,28548
1753,0,0,0,1500,28559
1754,0,1000,0,0,28566
1755,0,1000,0,0,28567
1756,0,1000,0,0,28568
1757,0,1000,0,0,28569
1758,0,1000,0,0,28580
1759,0,1000,0,0,28581
1760,0,1000,0,0,28582
1761,0,1000,0,0,28583
1762,0,1000,0,0,28584
1763,0,1000,0,0,28585
1764,0,0,0,1500,28599
1767,0,0,0,1500,28683
1768,0,0,90000,1500,28730
1770,0,0,0,1500,28738
1771,0,0,0,1500,28739
1772,0,0,0,1500,28740
1773,0,60000,0,0,28760
1774,0,1000,0,0,28765
1775,0,1000,0,0,28766
1776,0,1000,0,0,28768
1777,0,1000,0,0,28769
1778,0,1000,0,0,28770
1779,0,0,0,1500,28772
1780,0,3000,0,0,28783
1781,0,20000,0,0,28785
1783,0,0,180000,0,28815
1785,0,0,0,1500,28863
1786,0,0,0,1500,28871
1787,0,0,180000,0,28880
1793,0,0,0,1500,29044
1794,0,0,0,1500,29054
1796,0,0,0,1500,29058
1797,0,10000,20000,0,29060
1798,0,0,30000,0,29061
1800,0,0,0,1500,29098
1801,0,0,0,1500,29106
1803,0,0,0,1500,29134
1804,0,0,0,1500,29160
1805,0,0,180000,1500,29166
1806,0,0,0,1500,29168
1807,0,0,0,1500,29170
1808,0,0,0,1500,29208
1809,0,0,0,1500,29209
1810,0,0,0,1500,29210
1811,0,0,0,1500,29211
1812,0,60000,0,0,29220
1813,0,60000,0,0,29236
1814,0,10000,0,0,29251
1815,0,60000,0,0,29276
1816,0,60000,0,0,29312
1817,0,0,0,1500,29314
1818,0,0,0,1500,29317
1819,0,0,0,1500,29321
1820,0,0,10000,0,29326
1821,0,0,0,1500,29339
1822,0,0,0,1500,29381
1823,0,8000,0,1500,29385
1824,0,3000,0,0,29386
1825,0,3000,0,0,29425
1828,0,1000,0,0,29432
1830,0,2000,0,0,29448
1831,0,0,5000,0,29455
1832,0,0,0,1500,29460
1833,0,0,0,1500,29461
1834,0,6000,0,0,29490
1835,0,1000,0,0,29503
1836,0,1000,0,0,29504
1837,0,5000,0,0,29505
1838,0,1000,0,0,29506
1839,0,12000,0,0,29511
1840,0,0,0,1500,29516
1841,0,2000,0,0,29522
1842,0,15000,0,1500,29525
1843,0,0,0,1500,29539
1844,0,0,0,1500,29540
1845,0,0,0,1500,29543
1846,0,0,0,1500,29563
1847,0,0,0,1500,29580
1848,0,600000,0,0,29627
1849,0,0,0,1500,29652
1850,0,5000,0,0,29661
1851,0,6000,0,0,29665
1852,0,1000,0,0,29674
1853,0,0,0,1500,29679
1855,0,0,10000,0,29718
1856,0,1000,0,0,29719
1857,0,0,0,1500,29722
1858,0,10000,0,0,29731
1859,0,6000,0,0,29832
1860,0,3000,0,0,29840
1862,0,0,120000,1500,29858
1863,0,0,0,1500,29883
1864,0,0,0,1500,29884
1865,0,0,120000,1500,29893
1866,0,0,0,1500,29909
1867,0,0,3000,0,29922
1868,0,0,3000,0,29923
1869,0,0,3000,0,29924
1870,0,0,3000,0,29925
1871,0,0,3000,0,29926
1872,0,0,3000,0,29927
1873,0,3000,0,0,29935
1874,0,0,0,1500,29938
1875,0,60000,0,0,29940
1876,0,0,0,1500,29966
1877,0,0,0,1500,29967
1878,0,0,0,1500,29968
1879,0,0,0,1500,29975
1880,0,180000,0,0,29977
1881,0,0,0,1500,29978
1882,0,0,0,1500,29991
1883,0,0,0,1500,30002
1885,0,0,15000,0,30013
1886,0,0,10000,0,30036
1887,0,0,3000,0,30055
1888,0,0,0,1500,30066
1889,0,0,0,1500,30077
1890,0,420000,0,0,30081
1891,0,0,0,1500,30096
1892,0,0,0,1500,30099
1893,0,0,0,1500,30102
1894,0,0,0,1500,30105
1895,0,0,0,1500,30108
1897,0,0,0,1500,30146
1898,0,0,15000,1500,30151
1899,0,0,0,1500,30152
1900,0,0,0,1500,30155
1901,0,0,0,1500,30156
1902,0,0,30000,0,30161
1903,0,0,600000,0,30167
1904,0,0,0,1000,30213
1905,0,0,0,1500,30218
1906,0,3000,0,0,30234
1908,0,0,0,1500,30238
1912,0,0,1000,0,30253
1913,0,0,0,1500,30266
1914,0,0,0,1500,30267
1915,0,0,0,1500,30281
1916,0,0,60000,1500,30283
1917,0,0,5000,0,30284
1920,0,0,0,1500,30427
1921,0,0,0,1500,30449
1922,0,0,0,1500,30451
1923,0,0,0,1500,30455
1924,0,20000,0,0,30470
1925,0,10000,0,0,30474
1927,0,15000,0,0,30479
1929,0,60000,0,0,30485
1930,0,6000,0,0,30495
1931,0,0,0,1500,30500
1932,0,0,0,1500,30515
1933,0,0,0,1500,30519
1934,0,300000,0,0,30524
1935,0,0,0,500,30526
1936,0,0,0,1500,30534
1937,0,12000,0,0,30543
1938,0,0,0,1500,30553
1939,0,0,0,1500,30554
1940,0,10000,0,0,30572
1941,0,0,0,1500,30600
1942,0,0,0,1500,30604
1943,0,0,0,1500,30610
1944,0,6000,0,1500,30614
1945,0,0,0,1500,30615
1946,0,8000,0,0,30618
1947,0,20000,0,1000,30621
1949,0,2000,0,1500,30633
1950,0,10000,0,1500,30636
1951,0,0,0,1500,30643
1952,0,0,0,1500,30646
1953,0,0,0,1500,30653
1954,0,0,0,1500,30654
1955,0,0,0,1500,30659
1956,0,0,0,1500,30686
1957,0,0,0,1500,30691
1959,0,3000,0,0,30707
1960,0,0,1000,0,30717
1962,0,0,0,1500,30741
1963,0,5000,0,0,30769
1967,0,120000,0,0,30831
1968,0,20000,0,1000,30832
1970,0,7000,0,0,30846
1971,0,6000,0,0,30850
1972,0,3000,0,0,30926
1973,0,15000,0,1500,30933
1974,0,0,0,1500,30938
1975,0,0,0,1500,30940
1976,0,10000,0,0,30978
1977,0,0,0,1000,30980
1978,0,0,0,1000,30986
1979,0,0,0,1500,30990
1980,0,5000,0,0,30991
1981,0,1000,0,0,30994
1982,0,1000,0,0,30997
1984,0,1000,0,0,30999
1985,0,1000,0,0,31000
1986,0,1000,0,0,31002
1987,0,0,20000,1000,31022
1990,0,0,120000,0,31224
1991,0,0,0,1500,31225
1992,0,0,0,1500,31252
1994,0,0,10000,0,31256
1995,0,0,0,1500,31271
1997,0,20000,0,0,31286
1998,0,0,0,1500,31287
2000,0,0,0,1500,31292
2001,0,0,5000,0,31308
2002,0,0,0,1500,31325
2003,0,10000,0,0,31328
2004,0,0,0,1500,31330
2005,0,0,15000,1500,31335
2006,0,0,0,1500,31358
2007,0,0,0,1500,31365
2008,0,0,5000,0,31390
2009,0,0,0,1500,31404
2011,0,0,0,1500,31407
2012,0,0,0,1500,31409
2013,0,25000,0,1500,31426
2014,0,0,0,1500,31439
2015,0,0,0,1500,31465
2016,0,10000,0,0,31467
2017,0,0,5000,0,31519
2018,0,120000,0,0,31526
2019,0,12000,0,0,31537
2020,0,8000,0,0,31540
2021,0,15000,0,0,31551
2023,0,0,0,1500,31589
2024,0,0,5000,0,31610
2025,0,0,0,1500,31615
2026,0,15000,0,0,31617
2027,0,0,0,1500,31618
2028,0,0,0,1500,31620
2029,0,6000,0,1500,31623
2030,0,15000,0,0,31624
2031,0,15000,0,0,31625
2032,0,0,0,1500,31627
2033,0,0,0,1500,31633
2034,0,20000,0,1500,31661
2035,0,0,0,1500,31673
2036,0,0,30000,1500,31687
2037,0,3000,0,0,31700
2038,0,0,0,1000,31707
2039,0,3000,0,0,31715
2040,0,3000,0,0,31717
2041,0,0,0,1500,31730
2042,0,0,0,1500,31739
2043,0,0,0,1500,31749
2044,0,0,10000,0,31760
2045,0,0,0,1500,31764
2046,0,0,10000,0,31765
2047,0,1000,0,0,31771
2048,0,0,0,1500,31782
2049,0,0,8000,0,31789
2050,0,30000,0,0,31792
2051,0,0,0,1500,31797
2053,0,0,0,1500,31807
2054,0,0,0,1500,31808
2055,0,0,0,1500,31810
2056,0,0,0,1500,31811
2057,0,0,0,1500,31812
2058,0,0,0,1500,31813
2059,0,0,0,1500,31814
2060,0,0,0,1500,31815
2061,0,0,180000,1500,31821
2063,0,30000,0,0,31843
2064,0,30000,0,1500,31863
2065,0,6000,0,0,31865
2066,0,0,120000,1500,31884
2067,0,6000,0,0,31911
2068,0,1000,0,0,31920
2069,0,0,15000,1500,31935
2070,0,0,0,1500,31942
2071,0,7000,0,0,31946
2072,0,13000,0,0,31970
2073,0,0,0,1500,31971
2074,0,0,0,1500,31975
2075,0,0,0,1500,31991
2076,0,20000,0,0,31996
2077,0,6000,0,0,32014
2078,0,0,5000,0,32015
2079,0,20000,0,0,32023
2081,0,15000,0,1500,32026
2082,0,0,0,1500,32040
2083,0,4000,0,0,32053
2084,0,4000,0,0,32054
2085,0,4000,0,0,32057
2086,0,15000,0,1500,32062
2089,0,0,0,1500,32125
2090,0,30000,0,0,32129
2092,0,0,0,1500,32131
2093,0,0,0,1500,32132
2094,0,1000,0,0,32140
2095,0,5000,0,1500,32154
2096,0,0,0,1500,32173
2097,0,0,300000,0,32182
2100,0,120000,0,0,32199
2101,0,1000,0,0,32219
2102,0,0,0,1500,32223
2103,0,0,0,1500,32241
2104,0,0,0,1500,32253
2105,0,60000,0,0,32254
2106,0,3000,0,0,32265
2107,0,0,60000,1500,32266
2108,0,0,60000,1500,32267
2109,0,0,0,1500,32271
2110,0,0,0,1500,32272
2111,0,1000,0,0,32278
2112,0,1000,0,0,32279
2113,0,1000,0,0,32280
2115,0,0,0,1500,32298
2116,0,0,0,1500,32305
2118,0,0,0,1500,32324
2119,0,6000,0,0,32361
2120,0,0,0,1500,32363
2121,0,0,0,1500,32369
2122,0,0,45000,1500,32375
2123,0,0,0,1500,32379
2124,0,0,0,1500,32396
2125,0,0,0,1500,32400
2126,0,0,5000,0,32406
2127,0,0,0,1500,32414
2128,0,0,0,1500,32415
2129,0,15000,0,1500,32419
2130,0,0,0,1500,32421
2131,0,0,0,1500,32422
2132,0,2000,0,0,32445
2133,0,0,0,1500,32447
2134,0,1000,0,1500,32491
2135,0,0,0,1500,32546
2136,0,0,0,1500,32589
2137,0,0,0,1500,32614
2138,0,0,0,1000,32645
2139,0,0,0,1500,32666
2140,0,6000,0,1500,32690
2141,0,0,0,1500,32693
2142,0,0,0,1500,32709
2143,0,0,0,1500,32734
2144,0,45000,0,0,32738
2145,0,0,0,1500,32740
2146,0,15000,0,1500,32741
2147,0,15000,0,1500,32742
2149,0,15000,0,0,32751
2150,0,7000,0,0,32784
2151,0,0,0,1500,32787
2152,0,0,0,1500,32788
2153,0,0,0,1500,32790
2154,0,0,0,1500,32791
2155,0,0,0,1500,32792
2156,0,60000,0,0,32802
2157,0,60000,0,0,32803
2158,0,60000,0,0,32804
2159,0,60000,0,0,32805
2160,0,60000,0,0,32806
2161,0,0,10000,0,32861
2162,0,0,0,1500,32863
2163,0,5000,0,0,32888
2164,0,0,0,1500,32899
2165,0,0,30000,0,32902
2167,0,0,0,1500,32911
2168,0,3000,0,0,32917
2169,0,30000,0,0,32918
2170,0,10000,0,1500,32921
2171,0,10000,0,1500,32922
2172,0,0,30000,0,32924
2173,0,0,0,1500,32926
2174,0,0,0,1500,32928
2175,0,0,0,1500,32929
2177,0,0,0,1500,32937
2178,0,0,10000,0,32943
2179,0,0,0,1500,32948
2180,0,0,0,1500,32952
2181,0,0,0,1500,32968
2182,0,30000,0,0,32971
2183,0,0,0,1500,32974
2184,0,0,0,1500,32976
2185,0,0,0,1500,33031
2186,0,0,0,1500,33050
2187,0,0,30000,0,33054
2188,0,12000,0,1500,33076
2189,0,5000,0,0,33086
2190,0,10000,0,0,33091
2191,0,0,250,0,33095
2192,0,0,20000,0,33096
2193,0,0,0,1500,33127
2195,0,0,180000,0,33206
2196,0,2000,0,0,33230
2197,0,18000,0,0,33238
2198,0,0,0,1500,33245
2207,0,0,0,1500,33324
2208,0,0,0,1500,33325
2209,0,0,0,1500,33335
2210,0,60000,0,0,33394
2211,0,25000,25000,0,33395
2212,0,0,20000,0,33482
2213,0,0,0,1500,33487
2214,0,0,20000,0,33537
2215,0,0,40000,0,33539
2216,0,0,60000,0,33540
2217,0,0,0,1500,33546
2218,0,0,0,1500,33547
2219,0,0,0,1500,33548
2220,0,0,0,1500,33549
2221,0,0,0,1500,33550
2222,0,3000,0,0,33554
2223,0,0,0,1500,33564
2224,0,0,0,1500,33570
2225,0,0,10000,0,33618
2226,0,0,0,1500,33623
2227,0,0,0,1500,33625
2229,0,0,0,1500,33632
2230,0,0,0,1500,33642
2231,0,6000,0,1500,33643
2232,0,5000,0,0,33654
2233,0,0,5000,0,33657
2234,0,5000,0,0,33689
2235,0,0,0,1500,33690
2236,0,0,60000,1500,33691
2237,0,0,120000,0,33697
2239,0,0,120000,0,33702
2241,0,0,0,1000,33735
2243,0,0,0,1500,33763
2244,0,0,0,1500,33770
2246,0,60000,0,0,33773
2247,0,60000,0,0,33774
2248,0,0,0,1500,33786
2249,0,8000,0,0,33789
2250,0,0,0,1500,33793
2251,0,1000,0,1500,33794
2253,0,1000,0,0,33828
2254,0,0,0,1500,33829
2256,0,0,0,1500,33832
2257,0,0,0,1500,33841
2258,0,0,0,1500,33844
2259,0,0,0,1500,33860
2260,0,0,5000,0,33861
2263,0,180000,180000,1500,33891
2264,0,0,0,1500,33907
2265,0,0,0,1500,33910
2266,0,6000,0,0,33919
2267,0,7000,0,0,33923
2268,0,0,0,1500,33924
2271,0,30000,0,0,33951
2272,0,0,0,1500,33959
2273,0,10000,0,0,33964
2274,0,0,0,1500,33967
2275,0,0,0,1500,33973
2276,0,0,0,1500,33976
2277,0,0,300000,0,33977
2278,0,0,0,1500,34020
2280,0,0,0,1500,34036
2281,0,15000,0,1500,34079
2282,0,0,0,1500,34083
2283,0,0,60000,0,34086
2284,0,7000,0,0,34095
2285,0,0,6000,1000,34097
2286,0,0,6000,1000,34099
2287,0,60000,0,1500,34100
2288,0,0,0,1000,34108
2289,0,0,0,1500,34119
2291,0,0,4000,0,34154
2292,0,0,0,1500,34163
2293,0,0,0,1500,34165
2294,0,0,0,1500,34170
2297,0,120000,0,0,34189
2298,0,1000,0,0,34206
2299,0,0,0,1500,34237
2300,0,0,0,1500,34238
2301,0,0,0,1500,34239
2303,0,0,0,1500,34251
2304,0,0,0,1500,34254
2305,0,0,0,1500,34290
2306,0,0,0,1500,34322
2308,0,0,0,1500,34343
2309,0,0,0,1500,34344
2310,0,0,0,1500,34345
2311,0,0,0,1500,34346
2312,0,0,0,1500,34347
2313,0,0,0,1500,34348
2314,0,0,0,1500,34349
2315,0,6000,0,0,34352
2316,0,6000,0,0,34353
2317,0,6000,0,0,34354
2318,0,0,0,1500,34361
2319,0,0,180000,0,34379
2320,0,0,0,1500,34423
2321,0,0,10000,0,34427
2322,0,0,0,1500,34428
2323,0,180000,0,1500,34433
2324,0,0,0,1500,34436
2325,0,10000,0,0,34444
2326,0,0,30000,0,34477
2328,0,1000,0,0,34511
2329,0,1000,0,0,34513
2330,0,0,0,1500,34517
2331,0,0,0,1500,34518
2333,0,120000,0,0,34616
2334,0,10000,0,0,34618
2335,0,10000,0,0,34619
2336,0,10000,0,0,34620
2337,0,0,0,1500,34642
2338,0,45000,0,0,34643
2339,0,1000,0,1500,34653
2340,0,0,0,1500,34656
2341,0,0,0,1500,34663
2342,0,0,0,1500,34679
2343,0,3000,0,0,34694
2344,0,10000,0,0,34716
2346,0,10000,0,0,34741
2347,0,0,30000,0,34784
2348,0,0,0,1500,34791
2350,0,6000,0,1500,34829
2351,0,0,0,1500,34844
2352,0,0,60000,1500,34861
2353,0,0,0,1500,34871
2354,0,0,0,1500,34879
2355,0,0,10000,0,34880
2356,0,0,10000,0,34881
2359,0,0,0,1500,34906
2360,0,0,0,1500,34914
2361,0,0,0,1500,34933
2362,0,0,0,1500,34934
2363,0,0,0,1500,34941
2364,0,0,0,1500,34942
2365,0,0,0,1500,34945
2366,0,0,3000,0,34969
2367,0,300000,0,1500,34973
2368,0,0,0,1500,34974
2369,0,0,0,1500,34984
2370,0,0,0,1500,35010
2371,0,0,5000,0,35011
2372,0,0,0,1500,35033
2373,0,0,0,1500,35050
2374,0,0,0,1500,35052
2375,0,0,0,1500,35053
2376,0,0,15000,0,35058
2377,0,0,0,1500,35124
2378,0,0,0,1500,35126
2379,0,0,0,1500,35129
2380,0,0,0,1500,35152
2381,0,0,0,1500,35156
2382,0,0,40000,0,35158
2383,0,0,40000,0,35159
2385,0,0,0,1500,35188
2386,0,0,0,1500,35195
2387,0,0,0,1500,35198
2389,0,30000,0,0,35200
2390,0,4000,0,0,35205
2391,0,0,0,1500,35206
2392,0,0,0,1500,35234
2393,0,0,0,1500,35235
2394,0,0,0,1500,35239
2395,0,10000,0,1500,35240
2396,0,0,0,1500,35243
2397,0,0,0,1500,35247
2401,0,6000,0,0,35311
2402,0,45000,0,0,35313
2403,0,0,10000,0,35319
2404,0,8000,0,0,35322
2405,0,9000,0,0,35326
2406,0,8000,0,0,35327
2407,0,8000,0,0,35330
2408,0,0,0,1500,35332
2409,0,0,0,1500,35336
2410,0,0,0,1500,35342
2411,0,0,10000,0,35346
2412,0,0,0,1500,35361
2413,0,0,0,1500,35377
2415,0,0,0,1500,35395
2416,0,6000,0,1500,35401
2417,0,0,0,1500,35460
2419,0,600000,0,0,35470
2420,0,6000,0,0,35473
2421,0,0,0,500,35474
2422,0,0,0,1500,35475
2423,0,0,0,1500,35476
2424,0,0,0,1500,35477
2425,0,0,0,1500,35478
2426,0,0,0,1500,35511
2427,0,0,0,1500,35516
2428,0,0,30000,0,35571
2430,0,0,0,1500,35715
2431,0,0,60000,1500,35717
2435,0,0,0,1500,35743
2436,0,0,0,1500,35744
2437,0,0,0,1500,35748
2438,0,0,0,1500,35749
2439,0,0,5000,0,35783
2440,0,0,0,1500,35907
2441,0,0,0,1500,35909
2442,0,0,0,1500,35910
2443,0,0,0,1500,35911
2444,0,0,0,1500,35913
2445,0,0,0,1500,35915
2446,0,0,0,1500,35917
2447,0,0,0,1500,35930
2448,0,10000,0,1500,35942
2449,0,10000,0,0,35949
2450,0,60000,0,1500,35950
2451,0,6000,0,0,35953
2452,0,0,0,1500,35954
2453,0,0,0,1500,36004
2454,0,0,0,1500,36027
2455,0,0,0,1500,36028
2456,0,0,0,1500,36029
2457,0,0,0,1500,36031
2458,0,0,0,1500,36034
2459,0,0,0,1500,36035
2460,0,0,0,1500,36088
2461,0,0,0,1500,36095
2462,0,0,0,1500,36099
2464,0,0,0,1500,36123
2465,0,0,0,1500,36224
2466,0,0,0,1500,36226
2467,0,5000,0,0,36240
2468,0,0,0,1500,36242
2469,0,0,0,1500,36247
2470,0,0,0,1500,36253
2471,0,6000,0,0,36293
2472,0,0,0,1500,36314
2473,0,0,0,1000,36332
2474,0,0,0,1500,36333
2475,0,0,0,1500,36404
2476,0,0,0,10000,36414
2477,0,0,0,10000,36458
2478,0,0,0,1500,36472
2479,0,0,300000,0,36477
2481,0,10000,0,1500,36518
2482,0,0,0,1500,36534
2483,0,0,0,1500,36543
2485,0,0,0,1500,36594
2486,0,6000,0,1500,36609
2487,0,0,0,1500,36613
2488,0,3000,0,0,36617
2489,0,6000,0,1500,36623
2490,0,0,10000,0,36640
2491,0,0,0,1500,36642
2492,0,0,0,1500,36647
2493,0,6000,0,0,36664
2494,0,0,0,1500,36671
2495,0,0,0,1500,36678
2496,0,0,0,1500,36679
2497,0,0,0,1500,36701
2498,0,0,0,1500,36706
2499,0,0,5000,0,36708
2500,0,30000,0,0,36719
2501,0,600000,0,0,36722
2502,0,0,3000,0,36736
2503,0,0,3000,0,36742
2504,0,60000,0,0,36746
2505,0,60000,0,0,36749
2506,0,6000,0,0,36787
2507,0,0,0,1500,36807
2508,0,0,0,1500,36825
2509,0,0,0,1500,36830
2510,0,0,0,1500,36831
2511,0,0,5000,0,36841
2512,0,4000,0,0,36863
2513,0,0,0,1500,36867
2514,0,30000,0,0,36872
2515,0,0,0,1500,36879
2516,0,0,0,1500,36880
2517,0,0,0,1500,36881
2518,0,6000,0,1500,36884
2519,0,4000,0,0,36887
2520,0,4000,0,0,36891
2521,0,0,0,1000,36905
2522,0,0,0,1000,36906
2523,0,1000,0,1500,36920
2524,0,3000,0,0,36921
2525,0,8000,0,0,36922
2526,0,0,0,1500,36926
2528,0,0,0,1500,36944
2529,0,0,0,1500,36947
2530,0,0,0,1500,36950
2531,0,6000,0,1500,36953
2532,0,0,0,1500,36971
2533,0,0,0,1500,36984
2534,0,0,0,1500,36994
2535,0,0,0,1500,37014
2536,0,0,0,1500,37063
2538,0,0,0,1500,37089
2540,0,0,1500,0,37120
2541,0,0,1000,0,37144
2542,0,0,1000,0,37146
2543,0,0,1000,0,37148
2544,0,0,1000,0,37151
2545,0,0,1000,0,37152
2546,0,0,1000,0,37153
2547,0,0,0,1500,37158
