id,name,unk_4,title,unk_5,id_1,id_2,id_3,unk_1,unk_2_1,unk_2_2,unk_2_3,unk_2_4,unk_3_1,unk_3_2,unk_3_3,unk_3_4,id_creature,unk_6,unk_7,unk_8
26614,"Snowshoe Hare","","","",328,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,0,0
26966,"Shadowy Tormentor","","","",14703,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,6,0,0
27017,"Depleted War Golem","","","",26139,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
27217,"Spirit of Competition","","","",24393,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
27346,"Essence of Competition","","","",24620,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
27438,"Rainbow Trout","","","",24637,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,8,0,0
27638,"Azure Ring Guardian","","","",28080,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,2,0,3
27798,"Reincarnated Skytalon","","","",11686,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,8,0,0
27914,"Ethereal Soul-Trader","","","",25002,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
28267,"Coyote Spirit","","","",25265,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
28470,"Nether Ray Fry","","","",25457,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
28513,"Vampiric Batling","","","",4185,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
28878,"Skeletal Minion","","","",5231,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,6,0,0
28883,"Frosty","","","",28456,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
28960,"Totally Generic Bunny (JSB)","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
29089,"Mini Tyrael","","","",25900,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
29147,"Ghostly Skull","","","",28089,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
29238,"Scourge Haunt","","","",26064,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,6,0,0
29611,"King Varian Wrynn","","King of Stormwind","",28127,0,0,0,1065353216,1065353216,1065353216,1065353216,45899.000000,0.000000,0.000000,0.000000,1,7,0,0
29726,"Mr. Chilly","","","",26452,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
29850,"Lo'Gosh","","The Ghost Wolf","",17283,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
30116,"Archmage Aethas Sunreaver","","Kirin Tor","",26770,0,0,0,1065353216,0,0,0,35781.000000,0.000000,0.000000,0.000000,1,7,0,0
30379,"Westfall Chicken","","","",304,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
31530,"Grand Apothecary Putress","","","",27611,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
31575,"Giant Sewer Rat","","","",27627,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
31787,"Citadel Watcher","","","",7616,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,6,0,3
32326,"Prince Arthas Menethil","","","",27545,0,0,0,1065353216,0,0,0,33475.000000,0.000000,0.000000,0.000000,1,6,0,0
32335,"Armored Snowy Gryphon","","","",27913,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,160,0
32589,"Tickbird Hatchling","","","",62217,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
32590,"White Tickbird Hatchling","","","",28215,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
32591,"Cobra Hatchling","","","",28084,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32592,"Proto-Drake Whelp","","","",28217,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
32595,"Pengu","","","",28216,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32643,"Kirin Tor Familiar","","","",45937,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32695,"Donavan Bale","","","",28180,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32697,"Dak'hal the Black","","","",28181,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32700,"Halga Steelbarrow","","","",28200,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32702,"Drog Skullbreaker","","","",28201,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32704,"Danric the Bold","","","",28188,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32706,"Saedelin Whitedawn","","","",28189,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32708,"Narestel Palestar","","","",28182,0,0,0,1065353216,0,0,0,34898.000000,0.000000,0.000000,0.000000,0,7,0,0
32709,"Hunaka Greenhoof","","","",28183,0,0,0,1065353216,0,0,0,30021.000000,0.000000,0.000000,0.000000,0,7,0,0
32710,"Garl Grimgrizzle","","","",28184,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32711,"Warp-Huntress Kula","","","",28185,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32712,"The Amazing Zanzo","","","",28186,0,0,0,1065353216,0,0,0,27842.000000,0.000000,0.000000,0.000000,0,7,0,0
32713,"Juwanamana","","","",28187,0,0,0,1065353216,0,0,0,19884.000000,0.000000,0.000000,0.000000,0,7,0,0
32714,"Moon Priestess Nici","","","",28190,0,0,0,1065353216,0,0,0,29107.000000,0.000000,0.000000,0.000000,0,7,0,0
32715,"Sorrow","","","",28191,0,0,0,1065353216,0,0,0,25236.000000,0.000000,0.000000,0.000000,0,7,0,0
32716,"Linzi Redgrin","","","",28192,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32717,"Drool","","The Griefer","",28193,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32718,"Disidra Stormglory","","","",28195,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
32719,"Great Hexer Ohodo","","","",28196,0,0,0,1065353216,0,0,0,33494.000000,0.000000,0.000000,0.000000,0,7,0,0
32720,"Violetta","","","",28197,0,0,0,1065353216,0,0,0,31308.000000,0.000000,0.000000,0.000000,0,7,0,0
32721,"Felcaster Virim","","","",28198,0,0,0,1065353216,0,0,0,28604.000000,0.000000,0.000000,0.000000,0,7,0,0
32791,"Spring Rabbit","","","",6302,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32818,"Plump Turkey","","","",45968,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32841,"Baby Blizzard Bear","","","",16189,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
32906,"Freya","","","",28777,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,5,0,0
32939,"Little Fawn","","","",28397,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33188,"Teldrassil Sproutling","","","",28482,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33194,"Dun Morogh Cub","","","",28489,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33197,"Tirisfal Batling","","","",4732,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
33198,"Durotar Scorpion","","","",15470,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33199,"Alarming Clockbot","","","",14473,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33200,"Elwynn Lamb","","","",16205,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33205,"Ammen Vale Lashling","","","",28493,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33219,"Mulgore Hatchling","","","",28502,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33226,"Strand Crawler","","","",45880,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33227,"Enchanted Broom","","","",45960,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33238,"Argent Squire","","","",28946,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33239,"Argent Gruntling","","","",28948,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33274,"Mechanopeep","","","",28539,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33299,"Darkspear Raptor","","","",29261,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,1,0,0
33529,"Curious Wolvar Pup","","","",25384,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33530,"Curious Oracle Hatchling","","","",25173,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33532,"Wolvar Orphan","","","",25384,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33533,"Oracle Orphan","","","",25173,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33578,"Murkimus the Gladiator","","","",28734,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
33810,"Sen'jin Fetish","","","",46939,46955,46956,0,1065353216,1065353216,1065353216,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
33836,"Bomb Bot","","","",6977,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,9,0,0
33975,"Noblegarden Bunny","","","",28726,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34031,"XS-001 Constructor Bot","","","",29060,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,5,12,0,0
34278,"Withers","","","",45943,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34320,"Venomhide Hatchling","","","",29251,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34364,"Calico Cat","","","",11709,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34527,"Dave's Industrial Light and Magic Bunny (Small)","","","",328,27823,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
34587,"Warbot","","","",29279,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34694,"Grunty","","","",29348,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
34724,"Shimmering Wyrmling","","","",70232,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
34770,"Macabre Marionette","","","",29404,0,0,0,1065353216,1065353216,1065353216,1065353216,11264.000000,11264.000000,0.000000,0.000000,0,12,0,0
34930,"Jade Tiger","","","",29605,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35384,"Disciple of Elune","","","",29798,29799,29800,29801,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,6,0,0
35387,"Leaping Hatchling","","","",29802,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35394,"Razzashi Hatchling","","","",29806,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35395,"Deviate Hatchling","","","",29807,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35396,"Darting Hatchling","","","",29805,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35397,"Ravasaur Hatchling","","","",29810,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35398,"Razormaw Hatchling","","","",29808,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35399,"Obsidian Hatchling","","","",29809,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35400,"Gundrak Hatchling","","","",29803,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35468,"Onyx Panther","","","",29819,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
35867,"Kalec","","","",23459,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
36074,"[DND] Swift Horde Wolf","","","",29974,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,1,0,0
36482,"Tuskarr Kite","","","",30157,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36511,"Spectral Tiger Cub","","","",30409,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36607,"Onyxian Whelpling","","","",30356,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
36774,"Silver Covenant Agent","","","",30310,30311,0,0,1065353216,1065353216,0,0,34282.000000,34282.000000,0.000000,0.000000,0,7,0,0
36871,"Core Hound Pup","","","",30462,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36908,"Gryphon Hatchling","","","",30412,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36909,"Wind Rider Cub","","","",30413,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36910,"Zipao Tiger","","","",30402,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36911,"Pandaren Monk","","","",30414,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
36979,"Lil' K.T.","","","",30507,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
37011,"The Damned","","","",31092,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,6,0,0
37865,"Perky Pug","","","",31174,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
38374,"Toxic Wasteling","","","",31073,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
38494,"Rotting Frost Giant","","","",30843,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,6,0,0
38839,"Dark Iron Guard","","","",7789,7790,7791,7792,1065353216,1065353216,1065353216,1065353216,40452.000000,12995.000000,0.000000,0.000000,0,7,0,0
38976,"Worgen Dust Bunny","","","",29000,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
39046,"Crimson Deathcharger","","","",25279,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,1,0,0
39605,"Garrosh Hellscream","","Warchief","",32904,0,0,0,1065353216,0,0,0,30414.000000,0.000000,0.000000,0.000000,1,7,0,0
39622,"Spirit of Lo'Gosh","","","",23990,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,10,0,0
39627,"Spirit of Goldrinn","","","",23990,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,10,0,0
40198,"Frigid Frostling","","","",31722,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
40222,"Scout Bat","","","",31725,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,0,2
40295,"Blue Clockwork Rocket Bot","","","",22778,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
40585,"Spore","","","",31954,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,4,0,0
40624,"Celestial Dragon","","","",31956,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
40703,"Lil' XT","","","",32031,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
40955,"Goldrinn","","","",32208,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,1,0
41200,"Generic Bunny - PRK","","","",22903,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,3
42078,"Mini Thor","","The Destroyer","",32670,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
42129,"Moira Thaurissan","","Dark Iron Representative","",32680,0,0,0,1065353216,0,0,0,11928.000000,0.000000,0.000000,0.000000,1,7,0,0
42131,"Falstad Wildhammer","","Wildhammer Clan Representative","",32681,0,0,0,1065353216,0,0,0,30445.000000,0.000000,59023.000000,0.000000,1,7,0,0
42177,"Blue Mini Jouster","","","",69048,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
42183,"Gold Mini Jouster","","","",69047,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
42409,"Abyssal Tentacle","","","",32890,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
42783,"Ironforge Guard","","","",3524,3525,3526,3527,1065353216,1065353216,1065353216,1065353216,5286.000000,6254.000000,0.000000,0.000000,0,7,0,0
42928,"Muradin Bronzebeard","","Bronzebeard Representative","",33140,0,0,0,1065353216,0,0,0,49775.000000,49774.000000,0.000000,0.000000,1,7,0,0
43717,"Brashtide Crewman","","The Brashtide Crew","",33489,33490,33491,0,1065353216,1065353216,1073741824,0,54824.000000,0.000000,0.000000,0.000000,0,7,0,0
43800,"Personal World Destroyer","","","",33512,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
43916,"De-Weaponized Mechanical Companion","","","",33559,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
43981,"Jadecrest Basilisk","","","",45474,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,130,0
44413,"Fathom-Stalker Azjentus","","","",32242,0,0,0,0,0,0,0,34183.000000,0.000000,0.000000,0.000000,1,7,0,0
44939,"Crystalwing Stone Drake","","","",33320,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,2,0,0
45128,"Crawling Claw","","","",34262,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
45247,"Pebble","","","",45940,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
45250,"Trade Prince Gallywix","","Leader of the Bilgewater Cartel","",75730,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
45253,"Genn Greymane","","","",29613,0,0,0,1065353216,0,0,0,46737.000000,0.000000,0.000000,0.000000,1,7,0,0
45340,"Fossilized Hatchling","","","",34413,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
45396,"Dave's Industrial Light and Magic Bunny (Medium)(Sessile)(Large AOI)","","","",328,21072,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
45453,"Blighthound","","","",33998,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,52,0
45667,"High Tinker Mekkatorque","","King of Gnomes","",31658,0,0,0,1120403456,0,0,0,53096.000000,11587.000000,0.000000,0.000000,1,7,0,0
45774,"Prophet Velen","","","",17822,0,0,0,1120403456,0,0,0,35714.000000,0.000000,0.000000,0.000000,1,7,0,0
46089,"Rok'tar","","","",34848,0,0,0,1065353216,0,0,0,25169.000000,0.000000,13923.000000,0.000000,0,7,0,0
46113,"SI:7 Agent","","","",34761,34762,34763,34764,1065353216,1065353216,1065353216,1065353216,61368.000000,0.000000,0.000000,0.000000,0,7,0,0
46384,"Crazed Gnome","","","",82456,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
46471,"Deathwing","","Aspect of Death","",35435,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,2,0,0
46568,"Crazed Spiderbot Pilot","","","",35143,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
46755,"Goblin Turbo-Trike","","","",35250,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,9,0,0
46896,"Lil' Deathwing","","","",35338,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
46898,"Enchanted Lantern","","","",36902,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
47169,"Hardboiled Egg","","","",15393,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
47688,"Officer Connelly","","","",35774,0,0,0,1065353216,0,0,0,2178.000000,5284.000000,62285.000000,0.000000,1,7,0,0
47944,"Dark Phoenix Hatchling","","","",37136,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
48107,"Rustberg Gull","","","",36499,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
48242,"Armadillo Pup","","","",36220,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48376,"Rumbling Rockling","","","",36129,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48377,"Swirling Stormling","","","",36130,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48378,"Whirling Waveling","","","",36131,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48609,"Clockwork Gnome","","","",36211,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48641,"Fox Kit","","","",33217,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
48982,"Tiny Shale Spider","","","",36637,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
49373,"Krazzworks Zeppelin","","","",11686,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,3
